state,district,candidate,type,chamber,2006,2007,2008,2009,2010_2012,2010_2014,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,Next ID
new jersey,0,Jon Stevens Corzine,Gov,,,,,346,,,,,,,,,,,,,,,,2436,C001042,1,,
new jersey,8,Jose Sandoval,Rep,,43,,,,,,,,,,,,,,,,,,,2437,,1,,
new jersey,11,Joseph M. Wenzel,Rep,,,,,,,,,,,,,,171,,,,,,,2438,,1,,
new jersey,12,Joseph Sinagra,Rep,,73,,,,,,,,,,,,,,,,,,,2439,,1,,
new jersey,13,Joseph Turula,Rep,,,,13,,,,,,,,,,,,,,,,,2440,,1,,
new jersey,5,Josh Gottheimer,Rep,,,,,,,,,,,,,,,41,155,41,153,53,140,2441,G000583,2,,
new jersey,4,"Joshua M. ""Josh"" Zeitz",Rep,,,,12,,,,,,,,,,,,,,,,,2442,,1,,
new jersey,5,Joshua S. Gottheimer,Rep,,,,,,,,,,,,,,162,,,,,,,2441,G000583,1,,
new jersey,4,Joshua Welle,Rep,,,,,,,,,,,,,,,,126,,,,,2443,,1,,
new jersey,8,Jude Tiscornia,Rep,,,,,,,8,,,,,92,,,,,,,,,2444,,2,,
new jersey,6,Leigh-Ann Bellew,Rep,,67,,,,,,,,,,,,,,,,,,,2445,,1,,
new jersey,6,Leonard Lance,Rep,,,,,,10,,,,24,,,,,,,,,,,2446,L000567,2,,
new jersey,7,Leonard Lance,Rep,House,,,47,24,62,23,115,43,123,36,133,33,152,40,114,,,,,2446,L000567,13,,
new jersey,10,Leonard Lance,Rep,,,,,,3,,,,4,,,,,,,,,,,2446,L000567,2,,
new jersey,12,Leonard Lance,Rep,,,,,,5,,,,10,,,,,,,,,,,2446,L000567,2,,
new jersey,7,Linda D. Stender,Rep,,,,49,,,,,,,,,,,,,,,,,2447,,1,,
new jersey,7,Linda Stender,Rep,,58,,,,,,,,,,,,,,,,,,,2447,,1,,
new jersey,4,Lorna Phillipson,Rep,,,,,,,,,,,,,,131,,,,,,,2448,,1,,
new jersey,8,Marcos Arroyo,Rep,,,,,,,,,,,,,,,,,,,,116,4374,,0,,
new jersey,8,Maria Karczewski,Rep,,,,,,19,,,,87,,,,,,,,,,,2449,,2,,
new jersey,11,Mark Dunec,Rep,,,,,,,20,,,,,142,,,,,,,,,2450,,2,,
new jersey,12,Mark Razzoli,Rep,,,,,,,,,,,,,,,,,,143,,,2451,,0,FEC ID: H0NJ12204,
new jersey,4,Matthew Jenkins,Rep,,,,,,,,,,,,,,,,,,,,124,4375,,0,,
new jersey,9,Michael Agosta,Rep,,,,,,,,99,,,,,,,,,,,,,2452,,1,,
new jersey,10,Michael Alonso,Rep,,,,,,,,80,,,,,,,,,,,,,2453,,1,,
new jersey,7,Mike Ferguson,Rep,,58,23,48,,,,,,,,,,,,,,,,,2454,F000443,3,,
new jersey,11,Mikie Sherrill,Rep,House,,,,,,,,,,,,,,,140,39,146,61,123,2455,S001207,1,,
new jersey,5,Paul Aronsohn,Rep,,67,,,,,,,,,,,,,,,,,,,2456,,1,,
new jersey,11,Paul DeGroot,Rep,,,,,,,,,,,,,,,,,,,,123,4376,,0,,
new jersey,1,Paul Dilks,Rep,,,,,,,,,,,,,,,,151,,,,,2457,,1,,
new jersey,7,Peter Jacob,Rep,,,,,,,,,,,,,,155,,,,,,,2458,,1,,
new jersey,0,Phil Murphy,Gov,,,,,,,,,,,,,,,,1549,508,1681,661,1573,2459,,1,,
new jersey,6,Richard Pezzullo,Rep,,,,,,,,,,,,,,,,145,,,,,2460,,1,,
new jersey,3,Richard Sexton,Rep,,86,,,,,,,,,,,,,,,,,,,2461,,1,,
new jersey,0,Rik Mehta,Sen,,,,,,,,,,,,,,,,,,1682,,,2462,,0,,
new jersey,1,Rob Andrews,Rep,,,,,22,41,,,50,155,,,,,,,,,,,830,A000210,4,,
new jersey,8,Rob Menendez,Rep,,,,,,,,,,,,,,,,,,,,116,4586,M001226,0,,
new jersey,0,"Robert ""Bob"" Menendez",Sen,,,,,344,,,,,,,,,,,,,,,,2381,M000639,1,,
new jersey,1,Robert Andrews,Rep,,,24,,,3,,103,,,,,,,,,,,,,830,A000210,3,,
new jersey,1,"Robert E. ""Rob"" Andrews",Rep,,,,46,,,,,,,,,,,,,,,,,830,A000210,1,,
new jersey,1,Robert E. Andrews,Rep,,78,,,,,,,,,49,,,,,,,,,,830,A000210,2,,
new jersey,2,Robert E. Andrews,Rep,,,,,,1,,,,1,,,,,,,,,,,830,A000210,2,,
new jersey,6,Robert E. McLeod,Rep,,,,20,,,,,,,,,,,,,,,,,2463,,1,,
new jersey,0,Robert Hugin,Sen,,,,,,,,,,,,,,,,1547,,,,,2464,,1,,
new jersey,0,Robert Menendez,Sen,Senate,814,,549,,,222,,,,438,1535,,,,,,,,,2381,M000639,5,,
new jersey,0,Robert Menéndez,Sen,,,262,,,,,,,,,,,,,,,,,,2381,M000639,1,,
new jersey,11,Rodney  Frelinghuysen,Rep,,,,,22,,,,,,,,,,,,,,,,1045,F000372,1,,
new jersey,10,Rodney Frelinghuysen,Rep,,,,,,1,,,,,,,,,,,,,,,1045,F000372,1,,
new jersey,11,Rodney Frelinghuysen,Rep,,,31,,,53,20,147,48,139,43,145,32,172,41,140,,,,,1045,F000372,12,,
new jersey,5,Rodney P. Frelinghuysen,Rep,,,,,,1,,,,,,,,,,,,,,,1045,F000372,1,,
new jersey,7,Rodney P. Frelinghuysen,Rep,,,,,,21,,,,34,,,,,,,,,,,1045,F000372,2,,
new jersey,11,Rodney P. Frelinghuysen,Rep,House,71,,38,,,,,,,,,,,,,,,,,1045,F000372,2,,
new jersey,8,Roland Straten,Rep,,,,16,,,,96,,,,,,,,,,,,,2465,,2,,
new jersey,7,Ron Klein,Rep,,,,,,1,,,,,,,,,,,,,,,1048,K000366,1,,
new jersey,11,Rosemary Becchi,Rep,,,,,,,,,,,,,,,,,,146,,,2466,,0,,
new jersey,5,Roy Cho,Rep,,,,,,,33,,,,,139,,,,,,,,,2467,,2,,
new jersey,4,Ruben Scolavino,Rep,,,,,,,20,,,,,118,,,,,,,,,2468,,2,,
new jersey,12,Rush D. Holt,Rep,,73,,56,,,,,,,,,,,,,,,,,843,H001032,2,,
new jersey,12,Rush D. Holt Jr.,Rep,,,,,,25,,,,123,,,,,,,,,,,843,H001032,2,,
new jersey,4,Rush Holt,Rep,,,,,,9,,,,26,,,,,,,,,,,843,H001032,2,,
new jersey,6,Rush Holt,Rep,,,,,,1,,,,5,,,,,,,,,,,843,H001032,2,,
new jersey,7,Rush Holt,Rep,,,,,,3,,,,5,,,,,,,,,,,843,H001032,2,,
new jersey,12,Rush Holt,Rep,House,,24,,21,,22,138,,,37,135,,,,,,,,,843,H001032,6,,
new jersey,12,"Rush Holt, Jr.",Rep,,,,,,,,,44,,,,,,,,,,,,843,H001032,1,,
new jersey,12,Rush R. Holt Jr.,Rep,,,,,,21,,,,2,,,,,,,,,,,843,H001032,2,,
new jersey,2,Scott Garrett,Rep,,,,,,,,,,1,,,,,,,,,,,183,G000548,1,,
new jersey,5,Scott Garrett,Rep,House,68,31,,27,59,33,123,47,151,38,141,35,161,,,,,,,183,G000548,12,,
new jersey,7,Scott Garrett,Rep,,,,,,1,,,,9,,,,,,,,,,,183,G000548,2,,
new jersey,9,Scott Garrett,Rep,,,,,,1,,,,3,,,,,,,,,,,183,G000548,2,,
new jersey,11,Scott Garrett,Rep,,,,,,3,,,,6,,,,,,,,,,,183,G000548,2,,
new jersey,12,Scott Sipprelle,Rep,,,,,,,,139,,,,,,,,,,,,,2469,,1,,
new jersey,2,Seth Grossman,Rep,,,,,,,,,,,,,,,,121,,,,,2470,,1,,
new jersey,3,Shelley Adler,Rep,,,,,,48,,,,155,,,,,,,,,,,2471,,2,,
new jersey,9,Shmuley Boteach,Rep,,,,,,35,,,,96,,,,,,,,,,,2472,,2,,
new jersey,4,Stephanie Schmid,Rep,,,,,,,,,,,,,,,,,,146,,,2473,,0,,
new jersey,9,Steve Rothman,Rep,,,,,32,,,,36,,,,,,,,,,,,1195,R000462,2,,
new jersey,12,Steven J. Uccio,Rep,,,,,,,,,,,,,,175,,,,,,,2474,,1,,
new jersey,5,Steven R. Rothman,Rep,,,,,,12,,,,35,,,,,,,,,,,1195,R000462,2,,
new jersey,8,Steven R. Rothman,Rep,,,,,,1,,,,4,,,,,,,,,,,1195,R000462,2,,
new jersey,9,Steven R. Rothman,Rep,,69,,29,,19,,,,59,,,,,,,,,,,1195,R000462,4,,
new jersey,3,Steven Rothman,Rep,,,,,,1,,,,,,,,,,,,,,,1195,R000462,1,,
new jersey,9,Steven Rothman,Rep,House,,18,,,,,99,,,,,,,,,,,,,1195,R000462,2,,
new jersey,6,Sue Kiley,Rep,,,,,,,,,,,,,,,,,,,,126,4377,,0,,
new jersey,7,Thomas Kean Jr.,Rep,,,,,,,,,,,,,,,,,,171,,136,2475,K000398,0,,
new jersey,2,Tim Alexander,Rep,,,,,,,,,,,,,,,,,,,,152,4378,,0,,
new jersey,5,Tod Theise,Rep,,,,,,,,119,,,,,,,,,,,,,2476,,1,,
new jersey,0,Tom Kean,Sen,,811,,,,,,,,,,,,,,,,,,,2475,K000398,1,,
new jersey,3,Tom MacArthur,Rep,,,,,,,23,,,,,167,30,172,41,138,,,,,2477,M001193,6,,
new jersey,7,Tom Malinowski,Rep,,,,,,,,,,,,,,,,114,50,171,50,136,2478,M001203,1,,
new jersey,11,Tom Wyka,Rep,,72,,20,,,,,,,,,,,,,,,,,2479,,2,,
new jersey,7,Upendra Chivukula,Rep,,,,,,56,,,,124,,,,,,,,,,,2480,,2,,
new jersey,9,Vince Micco,Rep,,69,,,,,,,,,,,,,,,,,,,2481,,1,,
new jersey,9,"Vincent ""Vince"" Micco",Rep,,,,12,,,,,,,,,,,,,,,,,2481,,1,,
new jersey,2,Viola Thomas-Hughes,Rep,,57,,,,,,,,,,,,,,,,,,,2482,,1,,
new jersey,8,"William J. ""Bill"" Pascrell, Jr.",Rep,,,,42,,,,,,,,,,,,,,,,,2379,P000096,1,,
new jersey,8,"William Pascrell, Jr.",Rep,,,,,,,,93,,,,,,,,,,,,,2379,P000096,1,,
new jersey,12,"William Pascrell, Jr.",Rep,,,,,,1,,,,,,,,,,,,,,,2379,P000096,1,,
new jersey,7,Xavier Becerra,Rep,,,,,,1,,,,,,,,,,,,,,,676,B000287,1,,
new jersey,10,Yolanda Dentley,Rep,,,,,,,10,,,,,110,,,,,,,,,2483,,2,,
new jersey,11,Yvette Clarke,Rep,,,,,,1,,,,,,,,,,,,,,,813,C001067,1,,
new mexico,2,Albert D. Kissling,Rep,,70,,,,,,,,,,,,,,,,,,,2484,,1,,
new mexico,3,Alexis Johnson,Rep,,,,,,,,,,,,,,,,,,88,,,2485,,0,,
new mexico,3,Alexis Martinez Johnson,Rep,,,,,,,,,,,,,,,,,,,,96,2485,,0,,
new mexico,0,Allen W. McColluch,Sen,,310,,,,,,,,,,,,,,,,,,,2486,,1,,
new mexico,0,Allen Weh,Sen,,,,,,,84,,,,,374,,,,,,,,,2487,,2,,
new mexico,3,Ben Lujan,Rep,,,,,31,,,,,,,,27,,35,92,,,,,2488,L000570,4,,
new mexico,1,Ben R. Lujan,Rep,,,,,,4,,,,4,,,,,,,,,,,2488,L000570,2,,
new mexico,3,Ben R. Lujan,Rep,,,,,,,,,36,,25,,,,,,,,,,2488,L000570,2,,
new mexico,0,Ben Ray Lujan,Sen,,,,,,,,,,,,,,,,,,363,199,415,2488,L000570,0,,
new mexico,3,Ben Ray Lujan,Rep,,,,51,,47,26,,,106,,106,,105,,,31,,,,2488,L000570,6,,
new mexico,3,"Ben Ray Lujan, Jr.",Rep,,,,,,1,,124,,,,,,,,,,,,,2488,L000570,2,,
new mexico,0,Bill Richardson,Gov,,315,,,,,,,,,,,,,,,,,,,2489,R000229,1,,
new mexico,1,Dana Rohrabacher,Rep,,,,,,1,,,,,,,,,,,,,,,322,R000409,1,,
new mexico,3,"Daniel K. ""Dan"" East",Rep,,,,26,,,,,,,,,,,,,,,,,2490,,1,,
new mexico,1,Darren P. White,Rep,,,,85,,,,,,,,,,,,,,,,,2491,,1,,
new mexico,1,Deb Haaland,Rep,,,,,,,,,,,,,,,,,61,165,,,2492,H001080,0,,
new mexico,1,Debra Haaland,Rep,House,,,,,,,,,,,,,,,172,,,,,2492,H001080,1,,
new mexico,3,Don Young,Rep,,,,,,1,,,,,,,,,,,,,,,78,Y000033,1,,
new mexico,2,"Edward R. ""Ed"" Tinsley",Rep,,,,43,,,,,,,,,,,,,,,,,2494,,1,,
new mexico,1,Elton Gallegly,Rep,,,,,,1,,,,,,,,,,,,,,,368,G000021,1,,
new mexico,2,Evelyn Madrid Erhard,Rep,,,,,,41,,,,143,,,,,,,,,,,2495,,2,,
new mexico,2,Gabe Vasquez,Rep,,,,,,,,,,,,,,,,,,,,138,4379,V000136,0,,
new mexico,2,Harry Teague,Rep,House,,,46,32,35,,112,,,,,,,,,,,,,2496,T000466,4,,
new mexico,0,Heather Wilson,Sen,,,,,,158,,,,441,,,,,,,,,,,2497,W000789,2,,
new mexico,1,Heather Wilson,Rep,House,159,30,98,,,,,,,,,,,,,,,,,2497,W000789,3,,
new mexico,0,J.R. Damron,Gov,,315,,,,,,,,,,,,,,,,,,,2498,,1,,
new mexico,1,Janice Arnold-Jones,Rep,,,,,,72,,,,188,,,,,,172,,,,,2499,,3,,
new mexico,0,Jeff Bingaman,Sen,,314,48,195,,159,,416,137,443,,,,,,,,,,,2500,B000468,7,,
new mexico,3,Jeff Byrd,Rep,,,,,,44,,,,107,,,,,,,,,,,2501,,2,,
new mexico,3,Jefferson Byrd,Rep,,,,,,,26,,,,,106,,,,,,,,,2501,,2,,
new mexico,3,Jerald Steve McFall,Rep,,,,,,,,,,,,,,,,92,,,,,2502,,1,,
new mexico,0,"Jesse Francis ""Jeff"" Bingaman Jr.",Sen,,,,,125,,,,,,,,,,,,,,,,2500,B000468,1,,
new mexico,1,John Boozman,Rep,,,,,,1,,,,,,,,,,,,,,,215,B001236,1,,
new mexico,3,John Carter,Rep,,,,,,1,,,,,,,,,,,,,,,3594,C001051,1,,
new mexico,1,Jonathon Barela,Rep,,,,,,,,179,,,,,,,,,,,,,2504,,1,,
new mexico,0,Mark Ronchetti,Sen,,,,,,,,,,,,,,,,,,362,,,2505,,0,,
new mexico,0,Martin Heinrich,Sen,Senate,,,,,159,85,,,439,120,373,96,380,137,390,127,363,199,415,529,H001046,9,,
new mexico,1,Martin Heinrich,Rep,House,,,,61,3,,179,55,,,,,,,,,,,,529,H001046,4,,
new mexico,2,Martin Heinrich,Rep,,,,,,1,,,,,,,,,,,,,,,529,H001046,1,,
new mexico,3,Martin Heinrich,Rep,,,,,,1,,,,,,,,,,,,,,,529,H001046,1,,
new mexico,1,Martin T. Heinrich,Rep,,,,84,,,,,,,,,,,,,,,,,529,H001046,1,,
new mexico,1,Melanie Stansbury,Rep,,,,,,,,,,,,,,,,,,,75,180,4380,S001218,0,,
new mexico,2,Merrie Lee Soules,Rep,,,,,,,,,,,,,,104,,,,,,,2506,,1,,
new mexico,3,Michael H. Romero,Rep,,,,,,,,,,,,,,105,,,,,,,2507,,1,,
new mexico,1,Michelle Garcia Holmes,Rep,,,,,,,,,,,,,,,,,,165,,180,2508,,0,,
new mexico,1,Michelle Lujan Grasham,Rep,,,,,,72,,,,189,,,,,,,,,,,2509,L000580,2,,
new mexico,0,Michelle Lujan Grisham,Gov,,,,,,,,,,,,,,,,,127,363,198,415,2509,L000580,0,,
new mexico,1,Michelle Lujan Grisham,Rep,House,,,,,,37,,,,57,154,40,170,61,172,,,,,2509,L000580,7,,
new mexico,0,Mick Rich,Sen,,,,,,,,,,,,,,,,390,,,,,2510,,1,,
new mexico,1,Mike Frese,Rep,,,,,,,37,,,,,154,,,,,,,,,2511,,2,,
new mexico,1,Patricia A. Madrid,Rep,,162,,,,,,,,,,,,,,,,,,,2512,,1,,
new mexico,0,Pete Domenici,Sen,,,52,,,,,,,,,,,,,,,,,,2513,D000407,1,,
new mexico,0,Pete V. Domenici,Sen,,310,,216,,,,,,,,,,,,,,,,,2513,D000407,2,,
new mexico,1,Richard Gregory Priem,Rep,,,,,,,,,,,,,,171,,,,,,,2514,,1,,
new mexico,3,Ronald M. Dolin,Rep,,81,,,,,,,,,,,,,,,,,,,2515,,1,,
new mexico,2,Roxanne Lara,Rep,,,,,,,21,,,,,114,,,,,,,,,2516,,2,,
new mexico,2,Stevan Pearce,Rep,House,71,10,55,,,,114,,,,,,,,,,,,,2517,P000588,4,,
new mexico,0,Steve Pearce,Sen,,,,214,,,,,,,,,,,,,,,,,2517,P000588,1,,
new mexico,2,Steve Pearce,Rep,,,,,,41,44,,45,144,39,230,29,104,41,126,,,,,2517,P000588,10,,
new mexico,3,Steve Pearce,Rep,,,,,,1,,,,,,,,,,,,,,,2517,P000588,1,,
new mexico,0,Susana Martinez,Gov,,,,,,161,85,,137,444,123,379,96,382,137,390,,,,,2518,,10,,
new mexico,3,Teresa Leger Fernandez,Rep,House,,,,,,,,,,,,,,,,,88,54,97,2519,L000273,0,,
new mexico,3,Tom Mullins,Rep,,,,,,,,124,,,,,,,,,,,,,2520,,1,,
new mexico,0,Tom Udall,Sen,,,,221,126,160,85,413,136,443,121,374,96,381,137,390,127,363,,,2521,U000039,13,,
new mexico,3,Tom Udall,Rep,,80,12,70,,,,,,,,,,,,,,,,,2521,U000039,3,,
new mexico,0,William 'Bill' Richardson,Gov,,,,,,,,418,,,,,,,,,,,,,2489,R000229,1,,
new mexico,0,"William Blaine ""Bill"" Richardson, III",Gov,,,,,126,,,,,,,,,,,,,,,,2489,R000229,1,,
new mexico,2,Xochitl Torres Small,Rep,House,,,,,,,,,,,,,,,126,35,110,,,2522,T000484,1,,
new mexico,2,Yvette Herrell,Rep,House,,,,,,,,,,,,,,,126,,109,70,138,2523,H001084,1,,
new york,21,Aaron Woolf,Rep,,,,,,,23,,,,,135,,,,,,,,,2524,,2,,
new york,13,Adriano Espaillat,Rep,,,,,,,,,,,,,,177,55,121,31,122,64,119,2525,E000297,3,,
new york,8,Alan Bellone,Rep,,,,,,29,,,,104,,,,,,,,,,,2526,,2,,
new york,9,Alan Bellone,Rep,,,,,,,,,,,,,,156,,,,,,,2526,,1,,
new york,21,"Albert 'Ben' Chandler, III",Rep,,,,,,1,,,,,,,,,,,,,,,1609,C001058,1,,
new york,15,Alejandro Vega,Rep,,,,,,,,,,,,,,107,,,,,,,2527,,1,,
new york,20,"Alexander F. ""Sandy"" Treadwell",Rep,,,,57,,,,,,,,,,,,,,,,,2528,,1,,
new york,14,Alexandria Ocasio-Cortez,Rep,House,,,,,,,,,,,,,,,75,20,85,47,97,2529,O000172,1,,
new york,9,Alfred F. Donohue,Rep,,,,4,,,,,,,,,,,,,,,,,2530,,1,,
new york,16,Ali Mohamed,Rep,,22,,4,,,,,,,,,,,,,,,,,2531,,2,,
new york,26,Alice J. Kryzan,Rep,,,,44,,,,,,,,,,,,,,,,,2532,,1,,
new york,8,Allan Bellone,Rep,,,,,,,11,,,,,103,,,,,,,,,2526,,2,,
new york,7,Allan E. Romaguera,Rep,,,,,,,,,,,,,,133,,,,,,,2533,,1,,
new york,12,Allan E. Romaguera,Rep,,,,4,,,,,,,,,,,,,,,,,2533,,1,,
new york,5,Allan Jennings Jr.,Rep,,,,,,22,,,,84,,,,,,,,,,,2534,,2,,
new york,12,Allan Romaguera,Rep,,34,,,,,,,,,,,,,,,,,,,2533,,1,,
new york,4,Ameer Benno,Rep,,,,,,,,,,,,,,,,106,,,,,2535,,1,,
new york,0,Andrew Cuomo,Gov,,,,,,1020,520,,1096,2803,908,3299,832,4290,1069,3453,1073,3705,,,2536,,10,,
new york,1,Andrew Garbarino,Rep,,,,,,,,,,,,,,,,,,,,4,2537,G000597,0,,
new york,2,Andrew Garbarino,Rep,,,,,,,,,,,,,,,,,,109,48,121,2537,G000597,0,,
new york,3,Andrew Garbarino,Rep,,,,,,,,,,,,,,,,,,,,18,2537,G000597,0,,
new york,4,Andrew Garbarino,Rep,,,,,,,,,,,,,,,,,,,,7,2537,G000597,0,,
new york,25,Ann Buerkle,Rep,,,,,,,,138,,,,,,,,,,,,,2538,B001276,1,,
new york,24,Ann Marie Buerkle,Rep,,,,,,49,,,,127,,,,,,,,,,,2538,B001276,2,,
new york,25,Ann Marie Buerkle,Rep,House,,,,,9,,,63,16,,,,,,,,,,,2538,B001276,3,,
new york,1,Anna E. Throne-Holst,Rep,,,,,,,,,,,,,,127,,,,,,,2539,,1,,
new york,22,Anthony Brindisi,Rep,House,,,,,,,,,,,,,,,147,50,174,,,2540,B001308,1,,
new york,4,Anthony D'Esposito,Rep,House,,,,,,,,,,,,,,,,,,,99,4381,D000632,0,,
new york,9,Anthony D. Weiner,Rep,House,44,,19,,,,,,,,,,,,,,,,,2541,W000792,2,,
new york,17,Anthony Mele,Rep,,,,,,,,101,,,,,,,,,,,,,2542,,1,,
new york,14,Anthony Pappas,Rep,,,,,,,,,,,,,,,,75,,,,,2543,,1,,
new york,6,Anthony Weiner,Rep,,,,,,11,,,,,,,,,,,,,,,2541,W000792,1,,
new york,7,Anthony Weiner,Rep,,,,,,1,,,,,,,,,,,,,,,2541,W000792,1,,
new york,8,Anthony Weiner,Rep,,,,,,3,,,,,,,,,,,,,,,2541,W000792,1,,
new york,9,Anthony Weiner,Rep,,,12,,13,2,,61,,,,,,,,,,,,,2541,W000792,4,,
new york,11,Anthony Weiner,Rep,,,,,,1,,,,,,,,,,,,,,,2541,W000792,1,,
new york,19,Antonio Delgado,Rep,House,,,,,,,,,,,,,,,117,49,152,68,,263,D000630,1,,
new york,6,Asher Taub,Rep,,,,,,,,61,,,,,,,,,,,,,2544,,1,,
new york,10,Benine Hamdan,Rep,,,,,,,,,,,,,,,,,,,,185,4382,,0,,
new york,21,Bill Owens,Rep,,,,,,46,22,,,97,37,139,,,,,,,,,1914,O000169,5,,
new york,23,Bill Owens,Rep,,,,,,,,,36,,,,,,,,,,,,1914,O000169,1,,
new york,22,Brandon Williams,Rep,House,,,,,,,,,,,,,,,,,,,164,4383,W000828,0,,
new york,1,Brian Higgins,Rep,,,,,,,,,,,,,,,,,,,,1,1850,H001038,0,,
new york,23,Brian Higgins,Rep,,,,,,13,,,,28,,,,,,,,,,11,1850,H001038,2,,
new york,26,Brian Higgins,Rep,House,,,,,47,21,,,159,46,158,43,221,57,203,57,215,78,197,1850,H001038,9,,
new york,27,Brian Higgins,Rep,House,67,17,,28,17,,130,58,35,,,,,,,,,,,1850,H001038,7,,
new york,7,Brian Kelly,Rep,,,,,,,,,,,,,,,,,,114,,,2545,,0,FEC ID: H0NY07118,
new york,27,Brian M. Higgins,Rep,,,,63,,,,,,,,,,,,,,,,,1850,H001038,1,,
new york,1,Bridget Fleming,Rep,,,,,,,,,,,,,,,,,,,,119,4384,,0,,
new york,4,Bruce Blakeman,Rep,,,,,,,16,,,,,98,,,,,,,,,2546,,2,,
new york,12,Carlos Cano,Rep,,,,,,,,,,,,,,,,,,190,,,2547,,0,FEC ID: H0NY12209,
new york,4,Carolyn  McCarthy,Rep,,,,,15,,,,,,,,,,,,,,,,1101,M000309,1,,
new york,6,Carolyn B. Maloney,Rep,,,,,,1,,,,,,,,,,,,,,,2548,M000087,1,,
new york,10,Carolyn B. Maloney,Rep,,,,,,2,,,,,,,,,,,,,,,2548,M000087,1,,
new york,14,Carolyn B. Maloney,Rep,,71,,49,,1,,,,6,,,,,,,,,,,2548,M000087,4,,
new york,20,Carolyn B. Maloney,Rep,,,,,,,,,,1,,,,,,,,,,,2548,M000087,1,,
new york,23,Carolyn B. Maloney,Rep,,,,,,,,,,1,,,,,,,,,,,2548,M000087,1,,
new york,10,Carolyn Maloney,Rep,,,,,,2,,,,,,,,,,,,,,41,2548,M000087,1,,
new york,12,Carolyn Maloney,Rep,,,,,,20,11,,,101,16,133,28,290,61,137,68,191,77,,2548,M000087,9,,
new york,14,Carolyn Maloney,Rep,,,15,,23,,,91,33,,,,,,,,,,,,2548,M000087,4,,
new york,4,Carolyn McCarthy,Rep,House,38,7,47,,2,16,74,38,,24,100,,,,,,,,,1101,M000309,9,,
new york,5,Carolyn McCarthy,Rep,,,,,,3,,,,19,,,,,,,,,,,1101,M000309,2,,
new york,4,Carolyn McCarty,Rep,,,,,,33,,,,81,,,,,,,,,,,1101,M000309,2,,
new york,10,Cathy Bernstein,Rep,,,,,,,,,,,,,,,,,,190,,,2549,,0,,
new york,15,Charles  Rangel,Rep,,,,,19,,,,,,,,,,,,,,,,303,R000053,1,,
new york,10,Charles B. Rangel,Rep,,,,,,6,,,,20,,,,,,,,,,,303,R000053,2,,
new york,13,Charles B. Rangel,Rep,House,,,,,,,,,,33,,,,,,,,,,303,R000053,1,,
new york,15,Charles B. Rangel,Rep,House,36,,29,,,,,,,,,,,,,,,,,303,R000053,2,,
new york,0,Charles E. Schumer,Sen,,1746,,1358,,993,515,1479,,2799,895,3264,,4269,,,,,,,2550,S000148,9,,
new york,0,"Charles Ellis ""Chuck"" Schumer",Sen,,,,,673,,,,,,,,,,,,,,,,2550,S000148,1,,
new york,10,Charles Rangel,Rep,,,,,,1,,,,,,,,,,,,,,,303,R000053,1,,
new york,13,Charles Rangel,Rep,,,,,,27,10,,,111,,138,34,178,,,,,,,303,R000053,6,,
new york,15,Charles Rangel,Rep,,,16,,,,,87,14,,,,,,,,,,,,303,R000053,3,,
new york,0,Charles Schumer,Sen,,,,,,,,1373,,,,,,,,,,,,,2550,S000148,1,,
new york,0,Chele Chiavacci Farley,Sen,,,,,,,,,,,,,,,,3449,,,,,2551,,1,,
new york,18,Chele Farley,Rep,,,,,,,,,,,,,,,,,,137,,,2551,,0,,
new york,27,Chris Collins,Rep,House,,,,,72,45,,,117,49,125,46,163,44,162,,,,,2552,C001092,9,,
new york,17,Chris Day,Rep,,,,,,,13,,,,,91,,,,,,,,,2553,,2,,
new york,19,Chris Gibson,Rep,,,,,,48,26,,,125,38,145,30,142,,,,,,,2554,G000564,7,,
new york,20,Chris Gibson,Rep,,,,,,,,,51,,,,,,,,,,,,2554,G000564,1,,
new york,4,Chris Jacobs,Rep,,,,,,,,,,,,,,,,,,,,1,2555,J000020,0,,
new york,23,Chris Jacobs,Rep,,,,,,,,,,,,,,,,,,,,51,2555,J000020,0,,
new york,27,Chris Jacobs,Rep,House,,,,,,,,,,,,,,,,,156,70,,2555,J000020,0,,
new york,26,Chris Lee,Rep,,,,,31,,,,,,,,,,,,,,,,2556,L000568,1,,
new york,20,Christopher Gibson,Rep,House,,,,,,,132,,,,,,,,,,,,,2554,G000564,1,,
new york,26,"Christopher J. ""Chris"" Lee",Rep,,,,39,,,,,,,,,,,,,,,,,2556,L000568,1,,
new york,25,Christopher Lee,Rep,,,,,,9,,,,,,,,,,,,,,,2556,L000568,1,,
new york,26,Christopher Lee,Rep,,,,,,9,,134,,,,,,,,,,,,,2556,L000568,2,,
new york,27,Christopher Lee,Rep,,,,,,38,,,,,,,,,,,,,,,2556,L000568,1,,
new york,18,Christopher P. Gibson,Rep,,,,,,2,,,,1,,,,,,,,,,,2554,G000564,2,,
new york,20,Christopher P. Gibson,Rep,,,,,,17,,,,25,,,,,,,,,,,2554,G000564,2,,
new york,21,Christopher P. Gibson,Rep,,,,,,11,,,,30,,,,,,,,,,,2554,G000564,2,,
new york,12,Christopher Wight,Rep,,,,,,14,,,,92,,,,,,,,,,,2557,,2,,
new york,12,Christopher Wright,Rep,,,,,,6,,,,5,,,,,,,,,,,2557,,2,,
