,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,candidate_bonica,politician_id,state_bonica,year_bonica,id_lt_bonica,score,state,candidate,year
6244,texas,0.0,rick noriega,Sen,,3683.0,,1.0,,2008.0,1054.0,44.0,rick noriega,1700.0,texas,2008.0,87.0,0.99999684,,,
6245,texas,17.0,rob curnock,Rep,,3685.0,,1.0,,2008.0,21.0,45.0,robert j. curnock,17246.0,texas,2008.0,41.0,0.9252157,,,
6246,texas,20.0,robert litoff,Rep,,3686.0,,1.0,,2008.0,16.0,46.0,robert stanley litoff,17259.0,texas,2008.0,81.0,0.944872,,,
6247,texas,13.0,roger james waun,Rep,,3690.0,,1.0,,2008.0,11.0,47.0,roger james waun,16052.0,texas,2008.0,0.0,0.9999985,,,
6248,texas,14.0,"ronald e. ""ron"" paul",Rep,,3693.0,P000583,1.0,,2008.0,40.0,48.0,ron paul,7.0,texas,2008.0,46.0,0.9383169,,,
6249,texas,15.0,ruben hinojosa,Rep,,3697.0,H000636,11.0,,2008.0,25.0,49.0,rubén hinojosa,2849.0,texas,2008.0,34.0,0.9895921,,,
6250,texas,3.0,sam johnson,Rep,House,745.0,J000174,14.0,,2008.0,52.0,50.0,sam johnson,2865.0,texas,2008.0,63.0,0.99999565,,,
6251,texas,18.0,sheila jackson lee,Rep,House,3704.0,J000032,10.0,,2008.0,41.0,51.0,sheila jackson lee,2860.0,texas,2008.0,8.0,0.99999624,,,
6252,texas,16.0,silvestre reyes,Rep,House,1404.0,R000170,8.0,,2008.0,36.0,52.0,silvestre reyes,13986.0,texas,2008.0,37.0,0.9999978,,,
6253,texas,27.0,solomon p. ortiz,Rep,House,1491.0,O000107,2.0,,2008.0,37.0,53.0,solomon p. ortiz,14009.0,texas,2008.0,31.0,0.99997425,,,
6254,texas,2.0,ted poe,Rep,House,3629.0,P000592,14.0,,2008.0,45.0,54.0,ted poe,2953.0,texas,2008.0,2.0,0.9999956,,,
6255,texas,3.0,tom daley,Rep,,3727.0,,1.0,,2008.0,38.0,55.0,tom daley,17185.0,texas,2008.0,65.0,0.9999982,,,
6256,texas,24.0,tom love,Rep,,3728.0,,1.0,,2008.0,10.0,56.0,tom love,17273.0,texas,2008.0,24.0,0.99999684,,,
6257,texas,12.0,tracey smith,Rep,,3731.0,,2.0,,2008.0,25.0,57.0,tracey smith,17223.0,texas,2008.0,20.0,0.9999991,,,
6258,texas,27.0,william willie vaden,Rep,,3750.0,,1.0,,2008.0,13.0,58.0,william r. vaden,15698.0,texas,2008.0,29.0,0.95067257,,,
6259,oregon,4.0,alek skarlatos,Rep,,3088.0,,0.0,,2020.0,196.0,0.0,alek skarlatos,10649.0,oregon,2020.0,4.0,1.0000001,,,
6260,oregon,2.0,alex spenser,Rep,,3089.0,,0.0,,2020.0,145.0,1.0,alex spenser,10646.0,oregon,2020.0,1.0,1.0000001,,,
6261,oregon,5.0,amy ryan courser,Rep,,3090.0,,0.0,,2020.0,160.0,2.0,amy l. ryan courser,10650.0,oregon,2020.0,10.0,0.96925384,,,
6262,oregon,1.0,christopher christensen,Rep,,3094.0,,0.0,,2020.0,171.0,3.0,christopher c. christensen,10645.0,oregon,2020.0,7.0,0.9786832,,,
6263,oregon,2.0,cliff bentz,Rep,House,3095.0,B000668,0.0,,2020.0,145.0,4.0,cliff bentz,10647.0,oregon,2020.0,0.0,0.99999994,,,
6264,oregon,3.0,earl blumenauer,Rep,House,3103.0,B000574,15.0,,2020.0,232.0,5.0,earl blumenauer,2730.0,oregon,2020.0,14.0,1.0,,,
6265,oregon,2.0,greg walden,Rep,House,398.0,W000791,14.0,,2020.0,145.0,6.0,cliff bentz,10647.0,oregon,2020.0,0.0,0.8180538,,,
6266,oregon,0.0,jeff merkley,Sen,Senate,3111.0,M001176,13.0,,2020.0,905.0,7.0,jeff merkley,1667.0,oregon,2020.0,18.0,1.0000001,,,
6267,oregon,0.0,jo rae perkins,Sen,,3113.0,,0.0,,2020.0,905.0,8.0,jo rae perkins,4569.0,oregon,2020.0,15.0,1.0000001,,,
6268,oregon,3.0,joanna harbour,Rep,,3114.0,,0.0,,2020.0,232.0,9.0,joanna harbour,10648.0,oregon,2020.0,11.0,1.0000001,,,
6269,oregon,0.0,kate brown,Gov,,3118.0,,4.0,,2020.0,905.0,10.0,suzanne bonamici,3053.0,oregon,2020.0,6.0,0.8284908,,,
6270,oregon,5.0,kurt schrader,Rep,House,501.0,S001180,13.0,,2020.0,160.0,11.0,kurt schrader,2992.0,oregon,2020.0,8.0,0.99999994,,,
6271,oregon,4.0,peter defazio,Rep,,3124.0,D000191,13.0,,2020.0,196.0,12.0,peter a. defazio,2781.0,oregon,2020.0,5.0,0.970704,,,
6272,oregon,0.0,ron wyden,Sen,,3127.0,W000779,14.0,,2020.0,905.0,13.0,earl blumenauer,2730.0,oregon,2020.0,14.0,0.82860774,,,
6273,oregon,1.0,suzanne bonamici,Rep,House,3129.0,B001278,9.0,,2020.0,171.0,14.0,suzanne bonamici,3053.0,oregon,2020.0,6.0,1.0000002,,,
6274,south carolina,1.0,annie andrews,Rep,,4476.0,,0.0,,2022.0,129.0,0.0,annie andrews,18266.0,south carolina,2022.0,9.0,0.9999977,,,
6275,south carolina,7.0,daryl scott,Rep,,4477.0,,0.0,,2022.0,153.0,1.0,daryl w. scott,18272.0,south carolina,2022.0,1.0,0.97316825,,,
6276,south carolina,6.0,duke buckner,Rep,,4478.0,,0.0,,2022.0,154.0,2.0,duke buckner,18271.0,south carolina,2022.0,6.0,0.99999726,,,
6277,south carolina,5.0,evangeline hundley,Rep,,4479.0,,0.0,,2022.0,131.0,3.0,evangeline hundley,18622.0,south carolina,2022.0,2.0,0.9999975,,,
6278,south carolina,0.0,henry mcmaster,Gov,,3340.0,,2.0,,2022.0,978.0,4.0,henry mcmaster,9111.0,south carolina,2022.0,18.0,0.9999985,,,
6279,south carolina,3.0,jeff duncan,Rep,House,3346.0,D000615,10.0,,2022.0,135.0,5.0,jeff duncan,2793.0,south carolina,2022.0,7.0,0.99994224,,,
6280,south carolina,6.0,jim clyburn,Rep,,944.0,C000537,4.0,,2022.0,154.0,6.0,"james e. ""jim"" clyburn",2763.0,south carolina,2022.0,5.0,0.97091615,,,
6281,south carolina,2.0,joe wilson,Rep,,2896.0,W000795,13.0,,2022.0,126.0,7.0,joe wilson,3041.0,south carolina,2022.0,12.0,0.9999991,,,
6282,south carolina,2.0,juddson larkins,Rep,,4480.0,,0.0,,2022.0,126.0,8.0,judd larkins,18267.0,south carolina,2022.0,13.0,0.9767673,,,
6283,south carolina,0.0,krystle matthews,Sen,,4481.0,,0.0,,2022.0,976.0,9.0,krystle matthews,18263.0,south carolina,2022.0,14.0,0.99962556,,,
6284,south carolina,0.0,lindsey graham,Sen,,3357.0,G000359,14.0,,2022.0,976.0,10.0,nancy mace,4582.0,south carolina,2022.0,8.0,0.8188898,,,
6285,south carolina,1.0,nancy mace,Rep,House,3365.0,M000194,0.0,,2022.0,129.0,11.0,nancy mace,4582.0,south carolina,2022.0,8.0,0.99999887,,,
6286,south carolina,5.0,ralph norman,Rep,House,3369.0,N000190,2.0,,2022.0,131.0,12.0,ralph w. norman,8299.0,south carolina,2022.0,4.0,0.96151644,,,
6287,south carolina,7.0,russell fry,Rep,House,4482.0,F000478,0.0,,2022.0,153.0,13.0,russell fry,18623.0,south carolina,2022.0,0.0,0.99999887,,,
6288,south carolina,0.0,tim scott,Sen,Senate,3375.0,S001184,7.0,,2022.0,975.0,14.0,tim scott,2712.0,south carolina,2022.0,15.0,0.9999977,,,
6289,south carolina,7.0,tom rice,Rep,House,3377.0,R000597,9.0,,2022.0,152.0,15.0,tim scott,2712.0,south carolina,2022.0,15.0,0.8334179,,,
6290,south carolina,4.0,william timmons,Rep,House,3381.0,T000480,1.0,,2022.0,148.0,16.0,william timmons,8998.0,south carolina,2022.0,11.0,0.9999968,,,
6291,virginia,10.0,barbara comstock,Rep,,3828.0,C001105,6.0,,2017.0,52.0,0.0,clifford d. hyra,8262.0,virginia,2017.0,1.0,0.78724605,,,
6292,virginia,6.0,bob goodlatte,Rep,,2843.0,G000289,14.0,,2017.0,47.0,1.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.8020001,,,
6293,virginia,7.0,dave brat,Rep,,3841.0,B001290,4.0,,2017.0,59.0,2.0,clifford d. hyra,8262.0,virginia,2017.0,1.0,0.7788558,,,
6294,virginia,8.0,don beyer,Rep,,3845.0,B001292,6.0,,2017.0,34.0,3.0,clifford d. hyra,8262.0,virginia,2017.0,1.0,0.80893993,,,
6295,virginia,4.0,donald mceachin,Rep,,3818.0,M001200,2.0,,2017.0,54.0,4.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.7989527,,,
6296,virginia,11.0,gerry connolly,Rep,,2790.0,C001078,5.0,,2017.0,57.0,5.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.827977,,,
6297,virginia,0.0,mark warner,Sen,Senate,3888.0,W000805,10.0,,2017.0,583.0,6.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.7696091,,,
6298,virginia,9.0,morgan griffith,Rep,,3859.0,G000568,10.0,,2017.0,65.0,7.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.80542684,,,
6299,virginia,1.0,rob wittman,Rep,,1832.0,W000804,10.0,,2017.0,54.0,8.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.7770033,,,
6300,virginia,3.0,robert scott,Rep,,3833.0,S000185,10.0,,2017.0,58.0,9.0,ralph s. northam,8259.0,virginia,2017.0,2.0,0.81032157,,,
6301,virginia,2.0,scott taylor,Rep,,3905.0,T000477,2.0,,2017.0,42.0,10.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.8098159,,,
6302,virginia,0.0,terry mcauliffe,Gov,,3910.0,,5.0,,2017.0,583.0,11.0,ralph s. northam,8259.0,virginia,2017.0,2.0,0.83295906,,,
6303,virginia,5.0,thomas garrett jr.,Rep,,3912.0,G000580,2.0,,2017.0,61.0,12.0,ed w. gillespie,4683.0,virginia,2017.0,0.0,0.80076426,,,
6304,virginia,0.0,tim kaine,Sen,,3916.0,K000384,9.0,,2017.0,583.0,13.0,ralph s. northam,8259.0,virginia,2017.0,2.0,0.82726634,,,
6305,mississippi,2.0,bennie thompson,Rep,House,2132.0,T000193,10.0,,2007.0,12.0,0.0,john arthur eaves,14268.0,mississippi,2007.0,0.0,0.76636016,,,
6306,mississippi,3.0,chip pickering,Rep,,2136.0,P000323,1.0,,2007.0,24.0,1.0,haley barbour,14.0,mississippi,2007.0,1.0,0.7777463,,,
6307,mississippi,4.0,gene taylor,Rep,,2145.0,T000074,6.0,,2007.0,18.0,2.0,john arthur eaves,14268.0,mississippi,2007.0,0.0,0.7979056,,,
6308,mississippi,1.0,roger wicker,Rep,,2166.0,W000437,1.0,,2007.0,15.0,3.0,haley barbour,14.0,mississippi,2007.0,1.0,0.7969701,,,
6309,mississippi,0.0,thad cochran,Sen,,2172.0,C000567,13.0,,2007.0,66.0,4.0,haley barbour,14.0,mississippi,2007.0,1.0,0.7783833,,,
6310,mississippi,0.0,trent lott,Sen,,2174.0,L000447,2.0,,2007.0,73.0,5.0,haley barbour,14.0,mississippi,2007.0,1.0,0.769987,,,
6311,mississippi,0.0,,Sen,,-99.0,,1.0,,2007.0,2.0,6.0,john arthur eaves,14268.0,mississippi,2007.0,0.0,0.7568326,,,
6312,connecticut,5.0,andrew roraback,Rep,,757.0,,2.0,,2012.0,56.0,0.0,andrew w. roraback,5121.0,connecticut,2012.0,9.0,0.98102224,,,
6313,connecticut,0.0,chris murphy,Sen,,761.0,M001169,5.0,,2012.0,238.0,1.0,christopher s. murphy,446.0,connecticut,2012.0,18.0,0.9582392,,,
6314,connecticut,1.0,christopher murphy,Rep,,761.0,M001169,1.0,,2012.0,1.0,2.0,christopher s. murphy,446.0,connecticut,2012.0,18.0,0.9709778,,,
6315,connecticut,0.0,dan malloy,Gov,,767.0,,5.0,,2012.0,244.0,3.0,colin d. bennett,5099.0,connecticut,2012.0,4.0,0.8325603,,,
6316,connecticut,5.0,elizabeth esty,Rep,House,773.0,E000293,9.0,,2012.0,55.0,4.0,elizabeth h. esty,3082.0,connecticut,2012.0,7.0,0.98271054,,,
6317,connecticut,4.0,james himes,Rep,,777.0,H001047,1.0,,2012.0,1.0,5.0,jim himes,2848.0,connecticut,2012.0,0.0,0.94953805,,,
6318,connecticut,4.0,jim himes,Rep,,777.0,H001047,13.0,,2012.0,39.0,6.0,jim himes,2848.0,connecticut,2012.0,0.0,0.99999917,,,
6319,connecticut,1.0,joe courtney,Rep,,781.0,C001069,2.0,,2012.0,1.0,7.0,joe courtney,2772.0,connecticut,2012.0,5.0,0.9999973,,,
6320,connecticut,1.0,john b. larson,Rep,House,784.0,L000557,7.0,,2012.0,51.0,8.0,john b. larson,2883.0,connecticut,2012.0,15.0,0.9999987,,,
6321,connecticut,1.0,john henry decker,Rep,,786.0,,2.0,,2012.0,51.0,9.0,john henry decker,5106.0,connecticut,2012.0,17.0,0.9999975,,,
6322,connecticut,1.0,john larson,Rep,,784.0,L000557,9.0,,2012.0,1.0,10.0,john b. larson,2883.0,connecticut,2012.0,15.0,0.95946556,,,
6323,connecticut,2.0,john olver,Rep,,787.0,O000085,1.0,,2012.0,1.0,11.0,john b. larson,2883.0,connecticut,2012.0,15.0,0.8511817,,,
6324,connecticut,0.0,joseph i. lieberman,Sen,Senate,782.0,L000304,4.0,,2012.0,239.0,12.0,john b. larson,2883.0,connecticut,2012.0,15.0,0.84355354,,,
6325,connecticut,0.0,linda mcmahon,Sen,,792.0,,3.0,,2012.0,238.0,13.0,linda mcmahon,448.0,connecticut,2012.0,24.0,0.99999845,,,
6326,connecticut,2.0,nita lowey,Rep,,802.0,L000480,1.0,,2012.0,1.0,14.0,rosa l. delauro,2783.0,connecticut,2012.0,11.0,0.81328785,,,
6327,connecticut,2.0,paul m. formica,Rep,,803.0,,2.0,,2012.0,44.0,15.0,paul m. formica,5109.0,connecticut,2012.0,3.0,0.99999875,,,
6328,connecticut,0.0,richard blumenthal,Sen,Senate,804.0,B001277,11.0,,2012.0,239.0,16.0,colin d. bennett,5099.0,connecticut,2012.0,4.0,0.8223799,,,
6329,connecticut,2.0,richard neal,Rep,,805.0,N000015,1.0,,2012.0,1.0,17.0,jeffery russell,12777.0,connecticut,2012.0,21.0,0.81852925,,,
6330,connecticut,3.0,rosa l. delauro,Rep,House,807.0,D000216,5.0,,2012.0,47.0,18.0,rosa l. delauro,2783.0,connecticut,2012.0,11.0,0.9999985,,,
6331,connecticut,4.0,steve obsitnik,Rep,,811.0,,2.0,,2012.0,39.0,19.0,steve obsitnik,5116.0,connecticut,2012.0,1.0,0.9999964,,,
6332,connecticut,3.0,wayne winsley,Rep,,812.0,,2.0,,2012.0,47.0,20.0,wayne a. winsley,5126.0,connecticut,2012.0,12.0,0.94477797,,,
6333,connecticut,3.0,yvette clarke,Rep,,813.0,C001067,1.0,,2012.0,1.0,21.0,elizabeth h. esty,3082.0,connecticut,2012.0,7.0,0.8062731,,,
6334,nebraska,3.0,adrian smith,Rep,House,2272.0,S001172,13.0,,2014.0,2.0,0.0,adrian smith,3009.0,nebraska,2014.0,5.0,1.0,,,
6335,nebraska,0.0,ben sasse,Sen,,2274.0,S001197,6.0,,2014.0,26.0,1.0,ben sasse,4659.0,nebraska,2014.0,7.0,1.0000001,,,
6336,nebraska,2.0,brad ashford,Rep,,2276.0,A000373,4.0,,2014.0,15.0,2.0,brad ashford,4196.0,nebraska,2014.0,1.0,1.0000001,,,
6337,nebraska,0.0,dave domina,Sen,,2280.0,,2.0,,2014.0,26.0,3.0,dave domina,4653.0,nebraska,2014.0,10.0,1.0000001,,,
6338,nebraska,0.0,dave heineman,Gov,,2281.0,,8.0,,2014.0,25.0,4.0,dave domina,4653.0,nebraska,2014.0,10.0,0.8628237,,,
6339,nebraska,0.0,deb fischer,Sen,,2283.0,F000463,9.0,,2014.0,26.0,5.0,ben sasse,4659.0,nebraska,2014.0,7.0,0.8262889,,,
6340,nebraska,1.0,dennis crawford,Rep,,2284.0,,2.0,,2014.0,9.0,6.0,dennis p. crawford,4199.0,nebraska,2014.0,3.0,0.97881174,,,
6341,nebraska,1.0,jeff fortenberry,Rep,House,2290.0,F000449,15.0,,2014.0,9.0,7.0,jeff fortenberry,2810.0,nebraska,2014.0,4.0,1.0,,,
6342,nebraska,2.0,lee terry,Rep,,2296.0,T000459,11.0,,2014.0,15.0,8.0,lee terry,3016.0,nebraska,2014.0,2.0,1.0,,,
6343,nebraska,3.0,mark sullivan,Rep,,2298.0,,4.0,,2014.0,2.0,9.0,roger mark sullivan,4204.0,nebraska,2014.0,6.0,0.9405948,,,
6344,nebraska,0.0,mike johanns,Sen,Senate,2301.0,J000291,9.0,,2014.0,26.0,10.0,jim jenkins,4654.0,nebraska,2014.0,9.0,0.84225404,,,
6345,mississippi,2.0,bennie thompson,Rep,House,2132.0,T000193,10.0,,2018.0,95.0,0.0,bennie g. thompson,3017.0,mississippi,2018.0,8.0,0.96702474,,,
6346,mississippi,0.0,cindy hyde-smith,Sen,Senate,2137.0,H001079,1.0,,2018.0,434.0,1.0,cindy hyde-smith,9117.0,mississippi,2018.0,13.0,0.99999994,,,
6347,mississippi,0.0,david baria,Sen,,2139.0,,1.0,,2018.0,433.0,2.0,david baria,8693.0,mississippi,2018.0,19.0,1.0000001,,,
6348,mississippi,3.0,gregg harper,Rep,House,2147.0,H001045,13.0,,2018.0,111.0,3.0,shawn r. o'hara,4699.0,mississippi,2018.0,17.0,0.8179463,,,
6349,mississippi,2.0,irving harris,Rep,,2149.0,,1.0,,2018.0,94.0,4.0,irving harris,8695.0,mississippi,2018.0,7.0,1.0000002,,,
6350,mississippi,4.0,jeramey anderson,Rep,,2151.0,,1.0,,2018.0,124.0,5.0,jeramey anderson,8699.0,mississippi,2018.0,11.0,1.0,,,
6351,mississippi,3.0,michael evans,Rep,,2158.0,,1.0,,2018.0,108.0,6.0,mike espy,9116.0,mississippi,2018.0,12.0,0.8609234,,,
6352,mississippi,3.0,michael guest,Rep,House,2159.0,G000591,1.0,,2018.0,109.0,7.0,michael guest,8698.0,mississippi,2018.0,5.0,1.0,,,
6353,mississippi,0.0,mike espy,Sen,,2161.0,E000218,1.0,,2018.0,433.0,8.0,mike espy,9116.0,mississippi,2018.0,12.0,0.9999999,,,
6354,mississippi,0.0,phil bryant,Gov,,2162.0,,9.0,,2018.0,435.0,9.0,bennie g. thompson,3017.0,mississippi,2018.0,8.0,0.8177601,,,
6355,mississippi,1.0,randy wadkins,Rep,,2164.0,,1.0,,2018.0,106.0,10.0,randy wadkins,8694.0,mississippi,2018.0,0.0,1.0,,,
6356,mississippi,0.0,roger wicker,Sen,,2166.0,W000437,9.0,,2018.0,432.0,11.0,roger f. wicker,1001.0,mississippi,2018.0,16.0,0.97825485,,,
6357,mississippi,4.0,steven palazzo,Rep,House,2170.0,P000601,11.0,,2018.0,124.0,12.0,steven palazzo,2941.0,mississippi,2018.0,10.0,1.0,,,
6358,mississippi,1.0,trent kelly,Rep,House,2173.0,K000388,4.0,,2018.0,104.0,13.0,trent kelly,7991.0,mississippi,2018.0,2.0,1.0000001,,,
6359,rhode island,0.0,charles j. fogarty,Gov,,3296.0,,1.0,,2006.0,121.0,0.0,charlie fogarty,9320.0,rhode island,2006.0,7.0,0.9462235,,,
6360,rhode island,0.0,don carcieri,Gov,,3299.0,,1.0,,2006.0,120.0,1.0,donald carcieri,6485.0,rhode island,2006.0,8.0,0.93785965,,,
6361,rhode island,0.0,donald carcieri,Gov,,3299.0,,2.0,,2006.0,121.0,2.0,donald carcieri,6485.0,rhode island,2006.0,8.0,0.999998,,,
6362,rhode island,0.0,jack reed,Sen,,3301.0,R000122,14.0,,2006.0,122.0,3.0,charlie fogarty,9320.0,rhode island,2006.0,7.0,0.81493187,,,
6363,rhode island,2.0,james r. langevin,Rep,,946.0,L000559,4.0,,2006.0,64.0,4.0,jim langevin,2880.0,rhode island,2006.0,3.0,0.94713676,,,
6364,rhode island,1.0,jonathan scott,Rep,,3304.0,,1.0,,2006.0,56.0,5.0,jonathan p. scott,16014.0,rhode island,2006.0,2.0,0.97257483,,,
6365,rhode island,0.0,lincoln chafee,Sen,,3305.0,C001040,1.0,,2006.0,121.0,6.0,lincoln chafee,822.0,rhode island,2006.0,5.0,0.999998,,,
6366,rhode island,1.0,patrick j. kennedy,Rep,,3309.0,K000113,2.0,,2006.0,56.0,7.0,patrick joseph kennedy,9904.0,rhode island,2006.0,1.0,0.9464212,,,
6367,rhode island,0.0,sheldon whitehouse,Sen,Senate,3316.0,W000802,15.0,,2006.0,121.0,8.0,sheldon whitehouse,1038.0,rhode island,2006.0,6.0,0.9999981,,,
6368,hawaii,2.0,angela aulani kaaihue,Rep,,1204.0,,1.0,,2016.0,76.0,0.0,angela sue kaaihue,16481.0,hawaii,2016.0,5.0,0.95135695,,,
6369,hawaii,0.0,brian schatz,Sen,,1206.0,S001194,5.0,,2016.0,396.0,1.0,brian schatz,2654.0,hawaii,2016.0,15.0,1.0000002,,,
6370,hawaii,1.0,colleen wakako hanabusa,Rep,,1209.0,H001050,1.0,,2016.0,122.0,2.0,colleen w. hanabusa,501.0,hawaii,2016.0,3.0,0.96600044,,,
6371,hawaii,0.0,david ige,Gov,,1214.0,,4.0,,2016.0,199.0,3.0,"john ""raghu"" giuffre",5015.0,hawaii,2016.0,13.0,0.7992971,,,
6372,hawaii,0.0,john carroll,Sen,,1217.0,,1.0,,2016.0,196.0,4.0,john stanley carroll,6125.0,hawaii,2016.0,11.0,0.94375885,,,
6373,hawaii,0.0,mazie hirono,Sen,Senate,1223.0,H001042,5.0,,2016.0,199.0,5.0,colleen w. hanabusa,501.0,hawaii,2016.0,3.0,0.84899366,,,
6374,hawaii,1.0,shirlene d. (shiri) ostrov,Rep,,1229.0,,1.0,,2016.0,123.0,6.0,shirlene d. ostrov,16478.0,hawaii,2016.0,1.0,0.9677313,,,
6375,hawaii,2.0,tulsi gabbard,Rep,House,1231.0,G000571,9.0,,2016.0,76.0,7.0,tulsi gabbard,3089.0,hawaii,2016.0,4.0,1.0000001,,,
6376,new hampshire,2.0,ann kuster,Rep,,2343.0,K000382,4.0,,2010.0,168.0,0.0,ann mclane kuster,3111.0,new hampshire,2010.0,0.0,0.91366416,,,
6377,new hampshire,1.0,carol shea-porter,Rep,House,1732.0,S001170,13.0,,2010.0,170.0,1.0,carol shea-porter,3060.0,new hampshire,2010.0,4.0,0.9999988,,,
6378,new hampshire,2.0,charles bass,Rep,,2344.0,B000220,4.0,,2010.0,171.0,2.0,charles bass,684.0,new hampshire,2010.0,3.0,0.9999948,,,
6379,new hampshire,1.0,frank guinta,Rep,House,2349.0,G000570,8.0,,2010.0,173.0,3.0,frank c. guinta,4245.0,new hampshire,2010.0,5.0,0.97195894,,,
6380,new hampshire,0.0,jeanne shaheen,Sen,Senate,2351.0,S001181,13.0,,2010.0,335.0,4.0,carol shea-porter,3060.0,new hampshire,2010.0,4.0,0.8611141,,,
6381,new hampshire,0.0,john lynch,Gov,,2357.0,,5.0,,2010.0,341.0,5.0,john lynch,8047.0,new hampshire,2010.0,11.0,0.99999917,,,
6382,new hampshire,0.0,kelly ayotte,Sen,Senate,2359.0,A000368,9.0,,2010.0,336.0,6.0,kelly ayotte,688.0,new hampshire,2010.0,7.0,0.9998929,,,
6383,new hampshire,0.0,paul hodes,Sen,,1027.0,H001043,1.0,,2010.0,201.0,7.0,paul w. hodes,690.0,new hampshire,2010.0,10.0,0.968129,,,
6384,new hampshire,0.0,paul w. hodes,Sen,,1027.0,H001043,1.0,,2010.0,134.0,8.0,paul w. hodes,690.0,new hampshire,2010.0,10.0,0.99999833,,,
6385,vermont,0.0,bernard sanders,Sen,Senate,3799.0,S000033,2.0,,2006.0,74.0,0.0,bernie sanders,37.0,vermont,2006.0,11.0,0.9624849,,,
6386,vermont,0.0,james h. douglas,Gov,,3801.0,,1.0,,2006.0,74.0,1.0,jim douglas,2603.0,vermont,2006.0,15.0,0.94184566,,,
6387,vermont,0.0,james m. jeffords,Sen,,3802.0,J000072,1.0,,2006.0,74.0,2.0,jim douglas,2603.0,vermont,2006.0,15.0,0.86153287,,,
6388,vermont,0.0,martha rainville,Rep,,3807.0,,1.0,,2006.0,73.0,3.0,martha rainville,10085.0,vermont,2006.0,0.0,0.99999726,,,
6389,vermont,0.0,patrick j. leahy,Sen,,3809.0,L000174,2.0,,2006.0,74.0,4.0,peter welch,3038.0,vermont,2006.0,7.0,0.83033204,,,
6390,vermont,0.0,peter welch,Rep,,1031.0,W000800,5.0,,2006.0,74.0,5.0,peter welch,3038.0,vermont,2006.0,7.0,0.99999917,,,
6391,vermont,0.0,rich tarrant,Sen,,3813.0,,1.0,,2006.0,74.0,6.0,rich tarrant,1869.0,vermont,2006.0,8.0,0.99999785,,,
6392,vermont,0.0,scudder parker,Gov,,3816.0,,1.0,,2006.0,74.0,7.0,scudder parker,9332.0,vermont,2006.0,18.0,0.9999956,,,
6393,pennsylvania,3.0,adam putnam,Rep,,845.0,P000586,1.0,,2012.0,1.0,0.0,patrick meehan,2918.0,pennsylvania,2012.0,13.0,0.8245641,,,
6394,pennsylvania,8.0,allyson schwartz,Rep,,853.0,S001162,1.0,,2012.0,1.0,1.0,allyson y. schwartz,2993.0,pennsylvania,2012.0,22.0,0.9834412,,,
6395,pennsylvania,1.0,allyson y. schwartz,Rep,,853.0,S001162,2.0,,2012.0,9.0,2.0,allyson y. schwartz,2993.0,pennsylvania,2012.0,22.0,0.99999744,,,
6396,pennsylvania,16.0,aryanna strader,Rep,,3139.0,,2.0,,2012.0,59.0,3.0,aryanna c. strader,5356.0,pennsylvania,2012.0,7.0,0.9748835,,,
6397,pennsylvania,1.0,betty mccollum,Rep,,2054.0,M001143,1.0,,2012.0,1.0,4.0,bill shuster,3004.0,pennsylvania,2012.0,20.0,0.8179445,,,
6398,pennsylvania,5.0,bill shuster,Rep,,1843.0,S001154,2.0,,2012.0,7.0,5.0,bill shuster,3004.0,pennsylvania,2012.0,20.0,0.9999978,,,
6399,pennsylvania,0.0,"bob casey, jr.",Sen,,3143.0,C001070,6.0,,2012.0,1036.0,6.0,robert p. casey jr.,1032.0,pennsylvania,2012.0,44.0,0.95327973,,,
6400,pennsylvania,1.0,chaka fattah,Rep,,3152.0,F000043,2.0,,2012.0,1.0,7.0,chaka fattah,2803.0,pennsylvania,2012.0,28.0,0.99999774,,,
6401,pennsylvania,7.0,"chaka fattah, sr.",Rep,,3152.0,F000043,1.0,,2012.0,1.0,8.0,chaka fattah,2803.0,pennsylvania,2012.0,28.0,0.96313554,,,
6402,pennsylvania,6.0,charles dent,Rep,,3153.0,D000604,1.0,,2012.0,1.0,9.0,charles w. dent,2785.0,pennsylvania,2012.0,0.0,0.9637396,,,
6403,pennsylvania,5.0,charles dumas,Rep,,3154.0,,2.0,,2012.0,62.0,10.0,charles dumas,5332.0,pennsylvania,2012.0,35.0,0.9999976,,,
6404,pennsylvania,6.0,charles w. dent,Rep,,3153.0,D000604,2.0,,2012.0,1.0,11.0,charles w. dent,2785.0,pennsylvania,2012.0,0.0,0.99999934,,,
6405,pennsylvania,15.0,charlie dent,Rep,,3153.0,D000604,11.0,,2012.0,45.0,12.0,charles w. dent,2785.0,pennsylvania,2012.0,0.0,0.89577,,,
6406,pennsylvania,6.0,christopher carney,Rep,,3155.0,C001065,1.0,,2012.0,1.0,13.0,matt cartwright,3125.0,pennsylvania,2012.0,24.0,0.81180227,,,
