state,district,candidate,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year,obs
missouri,6,"Emanuel Cleaver, II",Rep,,917,C001061,1,,2012,1
missouri,7,Eric Burlison,Rep,House,4352,B001316,0,,2022,191
missouri,3,Eric C. Mayer,Rep,,2197,,2,,2012,53
missouri,3,Eric C. Mayer,Rep,,2197,,2,,2012,137
missouri,0,Eric Greitens,Gov,,2198,,1,,2017,348
missouri,0,Eric Schmitt,Sen,,4353,S001227,0,,2022,1294
missouri,6,Gena L. Ross,Rep,,2199,,0,,2020,155
missouri,7,Genevieve (Gen) Williams,Rep,,2200,,1,,2016,169
missouri,2,George Weber,Rep,,2201,,1,,2006,95
missouri,2,Glenn Koenen,Rep,,2202,,2,,2012,36
missouri,2,Glenn Koenen,Rep,,2202,,2,,2012,160
missouri,4,Gordon Christensen,Rep,,2203,,1,,2016,149
missouri,1,Gregg Harper,Rep,,2147,H001045,1,,2012,1
missouri,6,Henry Martin,Rep,,2204,,1,,2018,154
missouri,6,Henry Martin,Rep,,2204,,1,,2022,149
missouri,3,Ike Skelton,Rep,,1567,S000465,1,,2012,9
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2006,91
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2007,22
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2008,82
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2009,27
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2012,24
missouri,4,Ike Skelton,Rep,,1567,S000465,6,,2010,113
missouri,5,Ike Skelton,Rep,,1567,S000465,1,,2012,6
missouri,6,Ike Skelton,Rep,,1567,S000465,1,,2012,2
missouri,7,Ike Skelton,Rep,,1567,S000465,1,,2012,1
missouri,8,Jack Rushin,Rep,,2205,,2,,2012,42
missouri,8,Jack Rushin,Rep,,2205,,2,,2012,92
missouri,4,Jack Truman,Rep,,2206,,0,,2022,158
missouri,7,Jack Truman,Rep,,2206,,1,,2006,107
missouri,5,Jacob Turk,Rep,,2207,,9,,2006,96
missouri,5,Jacob Turk,Rep,,2207,,9,,2008,38
missouri,5,Jacob Turk,Rep,,2207,,9,,2012,52
missouri,5,Jacob Turk,Rep,,2207,,9,,2014,23
missouri,5,Jacob Turk,Rep,,2207,,9,,2010,141
missouri,5,Jacob Turk,Rep,,2207,,9,,2012,184
missouri,5,Jacob Turk,Rep,,2207,,9,,2014,164
missouri,5,Jacob Turk,Rep,,2207,,9,,2016,192
missouri,5,Jacob Turk,Rep,,2207,,9,,2018,208
missouri,5,Jacob Turk,Rep,,2207,,9,,2022,165
missouri,0,James M. Talent,Sen,,2208,T000024,1,,2006,793
missouri,4,James Noland,Rep,,2209,,1,,2006,91
missouri,7,Jamie Schoolcraft,Rep,,2210,,1,,2018,264
missouri,0,Jason Kander,Sen,,2211,,1,,2016,1296
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2014,24
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2013,50
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2014,118
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2016,141
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2018,186
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2019,57
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2020,163
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2021,63
missouri,8,Jason Smith,Rep,House,2212,S001195,5,,2022,160
missouri,8,Jason T. Smith,Rep,,2212,S001195,2,,2015,31
missouri,8,Jason T. Smith,Rep,,2212,S001195,2,,2017,43
missouri,0,Jay Nixon,Gov,,2213,,10,,2009,277
missouri,0,Jay Nixon,Gov,,2213,,10,,2012,431
missouri,0,Jay Nixon,Gov,,2213,,10,,2014,211
missouri,0,Jay Nixon,Gov,,2213,,10,,2010,1227
missouri,0,Jay Nixon,Gov,,2213,,10,,2011,473
missouri,0,Jay Nixon,Gov,,2213,,10,,2012,1165
missouri,0,Jay Nixon,Gov,,2213,,10,,2013,385
missouri,0,Jay Nixon,Gov,,2213,,10,,2014,1142
missouri,0,Jay Nixon,Gov,,2213,,10,,2015,322
missouri,0,Jay Nixon,Gov,,2213,,10,,2016,1302
missouri,2,Jeff Miller,Rep,,957,M001144,1,,2012,1
missouri,4,Jeff Parnell,Rep,,2215,,1,,2008,34
missouri,1,Jerry Costello,Rep,,434,C000794,1,,2012,1
missouri,2,Jill Schupp,Rep,,2216,,0,,2020,157
missouri,7,Jim Evans,Rep,,2217,,4,,2012,68
missouri,7,Jim Evans,Rep,,2217,,4,,2014,35
missouri,7,Jim Evans,Rep,,2217,,4,,2012,168
missouri,7,Jim Evans,Rep,,2217,,4,,2014,134
missouri,3,Jo Ann Emerson,Rep,,2218,E000172,2,,2012,1
missouri,3,Jo Ann Emerson,Rep,,2218,E000172,2,,2012,1
missouri,7,Jo Ann Emerson,Rep,,2218,E000172,2,,2012,1
missouri,7,Jo Ann Emerson,Rep,,2218,E000172,2,,2012,1
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2006,62
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2007,7
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2008,84
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2009,37
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2012,43
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2010,114
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2011,41
missouri,8,Jo Ann Emerson,Rep,House,2218,E000172,8,,2012,94
missouri,8,Joe Allen,Rep,,2219,,1,,2008,27
missouri,0,Josh Hawley,Sen,,2220,H001089,1,,2018,1495
missouri,0,Josh Hawley,Sen,,2220,H001089,1,,2019,416
missouri,0,Josh Hawley,Sen,,2220,H001089,1,,2020,1382
missouri,0,Josh Hawley,Sen,,2220,H001089,1,,2021,529
missouri,0,Josh Hawley,Sen,,2220,H001089,1,,2022,1291
missouri,9,Judy Baker,Rep,,2221,,1,,2008,54
missouri,8,Kathy Ellis,Rep,,2222,,1,,2018,186
missouri,8,Kathy Ellis,Rep,,2222,,1,,2020,163
missouri,3,Katy Geppert,Rep,,2223,,1,,2018,162
missouri,6,Kay Barnes,Rep,,2224,,1,,2008,82
missouri,9,Kenny C. Hulshof,Rep,,2225,H000948,2,,2006,89
missouri,9,Kenny C. Hulshof,Rep,,2225,H000948,2,,2008,72
missouri,9,Kenny Hulshof,Rep,House,2225,H000948,1,,2007,20
missouri,3,Kevin Miller,Rep,,2226,,1,,2016,139
missouri,0,Kit Bond,Sen,,2185,B000611,1,,2007,173
missouri,7,Kristen Radaker-Sheafer,Rep,,4354,,0,,2022,191
missouri,6,Kyle Yarber,Rep,,2227,,2,,2012,52
missouri,6,Kyle Yarber,Rep,,2227,,2,,2012,127
missouri,1,Lacy Clay,Rep,,1553,C001049,2,,2012,31
missouri,1,Lacy Clay,Rep,,1553,C001049,2,,2012,142
missouri,1,Lacy Clay,Rep,,1553,C001049,2,,2019,46
missouri,1,Lacy Clay,Rep,,1553,C001049,2,,2020,187
missouri,4,Lindsey Simmons,Rep,,2228,,0,,2020,168
missouri,4,Mark Alford,Rep,House,4355,A000379,0,,2022,158
missouri,1,Mark Byrne,Rep,,2229,,1,,2006,89
missouri,0,Matt Blunt,Gov,,2230,,1,,2006,802
missouri,3,Megan Rezabek,Rep,,2231,,0,FEC ID: H0MO03245,2020,154
missouri,0,Mike Parson,Gov,,2232,,1,,2018,1491
missouri,0,Mike Parson,Gov,,2232,,1,,2019,416
missouri,0,Mike Parson,Gov,,2232,,1,,2020,1382
missouri,0,Mike Parson,Gov,,2232,,1,,2021,529
missouri,0,Mike Parson,Gov,,2232,,1,,2022,1294
missouri,4,Nate Irvin,Rep,,2233,,2,,2014,22
missouri,4,Nate Irvin,Rep,,2233,,2,,2014,135
missouri,8,Randi McCallian,Rep,,4356,,0,,2022,159
missouri,4,Renee Hoagenson,Rep,,2234,,1,,2018,187
missouri,7,Richard Monroe,Rep,,2235,,1,,2008,31
missouri,1,Robert Vroman,Rep,,2236,,1,,2018,153
missouri,0,Robin Carnahan,Sen,,2237,,1,,2010,1219
missouri,1,Robyn Hamlin,Rep,,2238,,3,,2012,47
missouri,1,Robyn Hamlin,Rep,,2238,,3,,2010,135
missouri,1,Robyn Hamlin,Rep,,2238,,3,,2012,144
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2012,423
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2014,209
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2010,1229
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2011,463
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2012,1174
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2013,374
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2014,1132
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2015,322
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2016,1295
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2017,348
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2018,1493
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2019,416
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2020,1382
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2021,529
missouri,0,Roy Blunt,Sen,Senate,230,B000575,11,,2022,1295
missouri,7,Roy Blunt,Rep,House,230,B000575,5,,2006,105
missouri,7,Roy Blunt,Rep,House,230,B000575,5,,2007,26
missouri,7,Roy Blunt,Rep,House,230,B000575,5,,2008,126
missouri,7,Roy Blunt,Rep,House,230,B000575,5,,2009,44
missouri,7,Roy Blunt,Rep,House,230,B000575,5,,2012,65
missouri,1,Russ Carnahan,Rep,,2239,C001060,2,,2012,21
missouri,1,Russ Carnahan,Rep,,2239,C001060,2,,2012,41
missouri,2,Russ Carnahan,Rep,,2239,C001060,2,,2012,23
missouri,2,Russ Carnahan,Rep,,2239,C001060,2,,2012,40
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2006,87
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2007,17
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2008,51
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2009,24
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2012,3
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2010,129
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2011,52
missouri,3,Russ Carnahan,Rep,House,2239,C001060,8,,2012,15
missouri,8,Russ Carnahan,Rep,,2239,C001060,2,,2012,1
missouri,8,Russ Carnahan,Rep,,2239,C001060,2,,2012,8
missouri,5,Ryan Derks,Rep,,2240,,0,,2020,194
missouri,1,Sam Graves,Rep,,621,G000546,1,,2012,1
missouri,4,Sam Graves,Rep,,621,G000546,2,,2012,2
missouri,4,Sam Graves,Rep,,621,G000546,2,,2012,8
missouri,4,Sam Graves,Rep,,621,G000546,2,,2022,2
missouri,5,Sam Graves,Rep,,621,G000546,2,,2012,6
missouri,5,Sam Graves,Rep,,621,G000546,2,,2012,31
missouri,6,Sam Graves,Rep,,621,G000546,14,,2006,87
missouri,6,Sam Graves,Rep,,621,G000546,14,,2007,17
missouri,6,Sam Graves,Rep,,621,G000546,14,,2008,83
missouri,6,Sam Graves,Rep,,621,G000546,14,,2009,32
missouri,6,Sam Graves,Rep,,621,G000546,14,,2012,54
missouri,6,Sam Graves,Rep,,621,G000546,14,,2014,28
missouri,6,Sam Graves,Rep,,621,G000546,14,,2011,43
missouri,6,Sam Graves,Rep,,621,G000546,14,,2012,128
missouri,6,Sam Graves,Rep,,621,G000546,14,,2013,44
missouri,6,Sam Graves,Rep,,621,G000546,14,,2014,132
missouri,6,Sam Graves,Rep,,621,G000546,14,,2015,40
missouri,6,Sam Graves,Rep,,621,G000546,14,,2016,152
missouri,6,Sam Graves,Rep,,621,G000546,14,,2017,44
missouri,6,Sam Graves,Rep,,621,G000546,14,,2018,154
missouri,6,Sam Graves,Rep,,621,G000546,14,,2019,43
missouri,6,Sam Graves,Rep,,621,G000546,14,,2020,156
missouri,6,Sam Graves,Rep,,621,G000546,14,,2021,52
missouri,6,Sam Graves,Rep,,621,G000546,14,,2022,149
missouri,6,"Samuel Graves, Jr.",Rep,,621,G000546,1,,2010,138
missouri,6,Sara Jo Shettles,Rep,,2241,,1,,2006,89
missouri,7,Scott Eckersley,Rep,,2242,,1,,2010,172
missouri,1,Steven G. Bailey,Rep,,2243,,1,,2016,169
missouri,4,Teresa Hensley,Rep,,2244,,2,,2012,47
missouri,4,Teresa Hensley,Rep,,2244,,2,,2012,148
missouri,7,Teresa Montseny,Rep,,2245,,0,,2020,203
missouri,2,Todd  Akin,Rep,,2246,A000358,1,,2009,31
missouri,0,Todd Akin,Sen,,2246,A000358,2,,2012,423
missouri,0,Todd Akin,Sen,,2246,A000358,2,,2012,1176
missouri,2,Todd Akin,Rep,,2246,A000358,3,,2007,22
missouri,2,Todd Akin,Rep,,2246,A000358,3,,2008,53
missouri,2,Todd Akin,Rep,,2246,A000358,3,,2011,62
missouri,8,Tommy Sowers,Rep,,2247,,1,,2010,110
missouri,2,Trish Gunby,Rep,,4357,,0,,2022,174
missouri,0,Trudy Busch Valentine,Sen,,4358,,0,,2022,1294
missouri,8,Veronica Hambacker,Rep,,2248,,1,,2006,63
missouri,3,Vicky Hartzler,Rep,,2249,H001053,2,,2012,9
missouri,3,Vicky Hartzler,Rep,,2249,H001053,2,,2012,30
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2012,47
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2014,22
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2010,115
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2011,68
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2012,148
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2013,45
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2014,132
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2015,35
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2016,150
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2017,40
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2018,187
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2019,43
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2020,168
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2021,67
missouri,4,Vicky Hartzler,Rep,House,2249,H001053,11,,2022,125
missouri,5,Vicky Hartzler,Rep,,2249,H001053,2,,2012,6
missouri,5,Vicky Hartzler,Rep,,2249,H001053,2,,2012,22
missouri,6,Vicky Hartzler,Rep,,2249,H001053,1,,2012,1
missouri,7,Vicky Hartzler,Rep,,2249,H001053,2,,2012,2
missouri,7,Vicky Hartzler,Rep,,2249,H001053,2,,2012,5
missouri,2,W. Todd Akin,Rep,House,2246,A000358,1,,2006,93
missouri,1,"William ""Lacy"" Clay, Jr.",Rep,,1553,C001049,1,,2018,155
missouri,1,"William 'Lacy' Clay, Jr.",Rep,,1553,C001049,1,,2013,47
missouri,2,"William 'Lacy' Clay, Jr.",Rep,,1553,C001049,2,,2012,9
missouri,2,"William 'Lacy' Clay, Jr.",Rep,,1553,C001049,2,,2012,17
missouri,5,"William 'Lacy' Clay, Jr.",Rep,,1553,C001049,1,,2012,1
missouri,1,William Akin,Rep,,2246,A000358,1,,2012,1
missouri,2,William Akin,Rep,,2246,A000358,2,,2012,3
missouri,2,William Akin,Rep,,2246,A000358,2,,2010,161
missouri,2,"William C. ""Bill"" Haas",Rep,,2250,,1,,2008,33
missouri,1,William Clay,Rep,,1553,C001049,3,,2007,18
missouri,1,William Clay,Rep,,1553,C001049,3,,2015,38
missouri,1,William Clay,Rep,,1553,C001049,3,,2017,38
missouri,1,"William Clay, Jr.",Rep,,1553,C001049,2,,2012,3
missouri,1,"William Clay, Jr.",Rep,,1553,C001049,2,,2010,132
missouri,2,"William Clay, Jr.",Rep,,1553,C001049,1,,2012,1
missouri,3,"William Clay, Jr.",Rep,,1553,C001049,1,,2012,1
missouri,1,William Lacy Clay,Rep,House,1553,C001049,4,,2009,20
missouri,1,William Lacy Clay,Rep,House,1553,C001049,4,,2014,20
missouri,1,William Lacy Clay,Rep,House,1553,C001049,4,,2014,162
missouri,1,William Lacy Clay,Rep,House,1553,C001049,4,,2016,170
missouri,1,"William Lacy Clay, Jr.",Rep,,1553,C001049,2,,2008,44
missouri,1,"William Lacy Clay, Jr.",Rep,,1553,C001049,2,,2011,45
missouri,1,Wm Lacy Clay,Rep,,1553,C001049,2,,2012,16
missouri,1,Wm Lacy Clay,Rep,,1553,C001049,2,,2012,2
missouri,1,Wm. Lacy Clay,Rep,,1553,C001049,1,,2006,90
montana,0,Amanda Curtis,Sen,,2251,,2,,2014,29
montana,0,Amanda Curtis,Sen,,2251,,2,,2014,189
montana,0,Bob Kelleher,Sen,,2252,,1,,2008,67
montana,0,Brian David Schweitzer,Gov,,2253,,1,,2009,48
montana,0,Brian Schweitzer,Gov,,2253,,5,,2006,147
montana,0,Brian Schweitzer,Gov,,2253,,5,,2012,70
montana,0,Brian Schweitzer,Gov,,2253,,5,,2010,154
montana,0,Brian Schweitzer,Gov,,2253,,5,,2011,70
montana,0,Brian Schweitzer,Gov,,2253,,5,,2012,246
montana,0,Conrad Burns,Sen,Senate,2254,B001126,1,,2006,145
montana,1,Denise Juneau,Rep,,2255,,1,,2016,188
montana,0,Dennis McDonald,Rep,,2256,,1,,2010,152
montana,0,Dennis R. Rehberg,Rep,,698,R000571,1,,2006,146
montana,0,Dennis Rehberg,Rep,,698,R000571,2,,2007,30
montana,0,Dennis Rehberg,Rep,,698,R000571,2,,2010,155
montana,0,Denny Rehberg,Rep,,698,R000571,3,,2008,155
montana,0,Denny Rehberg,Rep,,698,R000571,3,,2009,47
montana,0,Denny Rehberg,Rep,,698,R000571,3,,2011,70
montana,0,Denny Rehberg,Sen,,698,R000571,2,,2012,69
montana,0,Denny Rehberg,Sen,,698,R000571,2,,2012,246
montana,1,Diana DeGette,Rep,,699,D000197,1,,2012,1
montana,1,Earl Pomeroy,Rep,,2257,P000422,1,,2012,1
montana,1,"Emanuel Cleaver, II",Rep,,917,C001061,1,,2012,2
montana,0,Greg Gianforte,Gov,,2258,G000584,0,,2021,97
montana,0,Greg Gianforte,Gov,,2258,G000584,0,,2022,224
montana,1,Greg Gianforte,Rep,House,2258,G000584,2,,2017,66
montana,1,Greg Gianforte,Rep,House,2258,G000584,2,,2018,260
montana,1,Greg Gianforte,Rep,House,2258,G000584,2,,2019,84
montana,1,Greg Gianforte,Rep,House,2258,G000584,2,,2020,230
montana,1,Jim McDermott,Rep,,445,M000404,1,,2012,2
montana,0,John Driscoll,Rep,,2259,,1,,2008,63
montana,1,John Lewis,Rep,,2260,,2,,2014,29
montana,1,John Lewis,Rep,,2260,,2,,2014,191
montana,1,John Salazar,Rep,,721,S001158,1,,2012,1
montana,1,John Sullivan,Rep,,3063,S001155,1,,2012,1
montana,0,John Walsh,Sen,,2262,W000818,2,,2014,29
montana,0,John Walsh,Sen,,2262,W000818,2,,2014,191
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2006,145
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2007,31
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2008,158
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2009,48
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2012,69
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2014,28
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2010,153
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2011,70
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2012,243
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2013,57
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2014,190
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2015,48
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2016,190
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2017,66
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2018,260
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2019,84
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2020,230
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2021,97
montana,0,Jon Tester,Sen,Senate,2263,T000464,15,,2022,224
montana,1,Kathleen Williams,Rep,,2264,,1,,2018,260
montana,1,Kathleen Williams,Rep,,2264,,1,,2020,230
montana,1,Kim Gillan,Rep,,2265,,2,,2012,66
montana,1,Kim Gillan,Rep,,2265,,2,,2012,245
montana,0,Matt Rosendale,Sen,,2266,R000103,1,,2018,260
montana,1,Matt Rosendale,Rep,,2266,R000103,0,,2020,230
montana,1,Matt Rosendale,Rep,,2266,R000103,0,,2021,97
montana,1,Matt Rosendale,Rep,,2266,R000103,0,,2022,109
montana,2,Matt Rosendale,Rep,,2266,R000103,0,,2022,115
montana,0,Max Baucus,Sen,,2267,B000243,8,,2006,147
montana,0,Max Baucus,Sen,,2267,B000243,8,,2007,31
montana,0,Max Baucus,Sen,,2267,B000243,8,,2008,164
montana,0,Max Baucus,Sen,,2267,B000243,8,,2012,69
montana,0,Max Baucus,Sen,,2267,B000243,8,,2010,153
montana,0,Max Baucus,Sen,,2267,B000243,8,,2011,71
montana,0,Max Baucus,Sen,,2267,B000243,8,,2012,240
montana,0,Max Baucus,Sen,,2267,B000243,8,,2013,58
montana,0,Max Sieben Baucus,Sen,Senate,2267,B000243,1,,2009,48
montana,1,Michael Simpson,Rep,,1249,S001148,1,,2012,1
montana,0,Monica J. Lindeen,Rep,,2268,,1,,2006,146
montana,1,Monica Tranel,Rep,,4359,,0,,2022,109
montana,2,Penny Ronning,Rep,,4360,,0,,2022,114
montana,1,Ryan Zinke,Rep,House,2269,Z000018,4,,2014,29
montana,1,Ryan Zinke,Rep,House,2269,Z000018,4,,2014,192
montana,1,Ryan Zinke,Rep,House,2269,Z000018,4,,2015,48
montana,1,Ryan Zinke,Rep,House,2269,Z000018,4,,2016,190
montana,1,Ryan Zinke,Rep,House,2269,Z000018,4,,2022,109
montana,1,Stephanie Herseth Sandlin,Rep,,1835,H001037,1,,2012,1
montana,0,Steve Bullock,Gov,,2270,,7,,2014,29
montana,0,Steve Bullock,Gov,,2270,,7,,2013,61
montana,0,Steve Bullock,Gov,,2270,,7,,2014,191
montana,0,Steve Bullock,Gov,,2270,,7,,2015,48
montana,0,Steve Bullock,Gov,,2270,,7,,2016,191
montana,0,Steve Bullock,Gov,,2270,,7,,2017,66
montana,0,Steve Bullock,Gov,,2270,,7,,2018,260
montana,0,Steve Bullock,Gov,,2270,,7,,2019,84
montana,0,Steve Bullock,Sen,,2270,,0,,2020,230
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2014,29
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2014,189
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2015,48
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2016,191
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2017,66
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2018,260
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2019,84
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2020,230
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2021,97
montana,0,Steve Daines,Sen,Senate,2271,D000618,6,,2022,224
montana,1,Steve Daines,Rep,House,2271,D000618,4,,2012,66
montana,1,Steve Daines,Rep,House,2271,D000618,4,,2012,244
montana,1,Steve Daines,Rep,House,2271,D000618,4,,2013,57
montana,1,Steve Daines,Rep,House,2271,D000618,4,,2014,6
nebraska,3,Adrian M. Smith,Rep,,2272,S001172,2,,2006,45
nebraska,3,Adrian M. Smith,Rep,,2272,S001172,2,,2008,44
nebraska,1,Adrian Smith,Rep,,2272,S001172,2,,2012,2
nebraska,1,Adrian Smith,Rep,,2272,S001172,2,,2012,7
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2007,10
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2009,28
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2012,8
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2014,2
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2010,36
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2011,28
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2012,140
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2013,27
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2014,97
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2015,27
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2016,87
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2017,27
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2018,82
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2019,22
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2020,82
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2021,39
nebraska,3,Adrian Smith,Rep,House,2272,S001172,13,,2022,102
nebraska,0,Ben Nelson,Sen,,2273,N000180,5,,2007,49
nebraska,0,Ben Nelson,Sen,,2273,N000180,5,,2012,41
nebraska,0,Ben Nelson,Sen,,2273,N000180,5,,2010,149
nebraska,0,Ben Nelson,Sen,,2273,N000180,5,,2011,133
nebraska,0,Ben Nelson,Sen,,2273,N000180,5,,2012,533
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2014,26
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2014,376
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2015,106
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2016,368
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2017,102
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2018,349
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2019,89
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2020,351
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2021,156
nebraska,0,Ben Sasse,Sen,,2274,S001197,6,,2022,347
nebraska,0,Bob Kerrey,Sen,,2275,K000146,2,,2012,41
nebraska,0,Bob Kerrey,Sen,,2275,K000146,2,,2012,535
nebraska,2,Brad Ashford,Rep,,2276,A000373,4,,2014,15
nebraska,2,Brad Ashford,Rep,,2276,A000373,4,,2014,162
nebraska,2,Brad Ashford,Rep,,2276,A000373,4,,2015,47
nebraska,2,Brad Ashford,Rep,,2276,A000373,4,,2016,146
nebraska,0,Chris Janicek,Sen,,2277,,0,,2020,351
nebraska,0,Chuck Hagel,Sen,,2278,H001028,3,,2006,172
nebraska,0,Chuck Hagel,Sen,,2278,H001028,3,,2007,49
nebraska,0,Chuck Hagel,Sen,,2278,H001028,3,,2008,192
nebraska,1,Daniel M. Wik,Rep,,2279,,1,,2016,135
nebraska,0,Dave Domina,Sen,,2280,,2,,2014,26
nebraska,0,Dave Domina,Sen,,2280,,2,,2014,377
nebraska,0,Dave Heineman,Gov,,2281,,8,,2006,173
nebraska,0,Dave Heineman,Gov,,2281,,8,,2012,42
nebraska,0,Dave Heineman,Gov,,2281,,8,,2014,25
