candidate_name,politician_id,state,cycle
Daniel N. Cramer,4083,tennessee,2014
Leonard D. Ladner,5630,tennessee,2014
Marsha Blackburn,2729,tennessee,2014
Floyd Wayne Alberson,17177,tennessee,2014
Paul Cook,17176,tennessee,2014
Herbert Bass,17174,tennessee,2014
Steve Cohen,2766,tennessee,2014
Charlotte Bergmann,4079,tennessee,2014
Niko Letsos,4022,texas,2014
James Veasaw,4070,texas,2014
Ted Poe,2953,texas,2014
Mark A. Roberts,4055,texas,2014
Hugh Chauvin,3991,texas,2014
David E. Cozad,3996,texas,2014
Joe Barton,2720,texas,2014
John Abney Culberson,2777,texas,2014
James Cargas,3987,texas,2014
Gerald Fowler,4001,texas,2014
Kay Granger,2826,texas,2014
Ed Colliver,3993,texas,2014
Mark Greene,4005,texas,2014
Bill Flores,2808,texas,2014
Nicholas Owen Haynes,4007,texas,2014
Shawn Michael Hamilton,4006,texas,2014
Mike Kolls,4015,texas,2014
Patrick McGehearty,4030,texas,2014
Kenny Marchant,2901,texas,2014
Marco Montoya,4036,texas,2014
Roger Williams,3131,texas,2014
John A. Betz,3975,texas,2014
Glenda Gail Parker,4383,virginia,2014
Robert J. Wittman,3043,virginia,2014
Norman Mosher,4382,virginia,2014
J. Randy Forbes,2809,virginia,2014
Elliot G. Fausz,4368,virginia,2014
Bo Brown,4358,virginia,2014
Lawrence Gaughan,4371,virginia,2014
Paul Jones,4379,virginia,2014
Robert Hurt,2857,virginia,2014
Kenneth J. Hildebrandt,4375,virginia,2014
David G. Reichert,2963,washington,2014
Jason Ritchie,4235,washington,2014
Adam Smith,3008,washington,2014
Doug Basler,4207,washington,2014
Paul Ryan,34,wisconsin,2014
Rob T. Zerban,4172,wisconsin,2014
Keith R. Deschler,5697,wisconsin,2014
Jim Sensenbrenner,2998,wisconsin,2014
Christopher B. Rockwood,4165,wisconsin,2014
Cynthia M. Lummis,2898,wyoming,2014
Richard Grayson,4150,wyoming,2014
Richard Brubaker,5692,wyoming,2014
Daniel Clyde Cummings,5693,wyoming,2014
,,wyoming,2014
David Rouzer,3525,north carolina,2014
Phil Black,3953,south carolina,2014
Harold Geddings,3958,south carolina,2014
Joe Wilson,3041,south carolina,2014
Jim Evans,3256,missouri,2014
Kevin Craig,3250,missouri,2014
Nikolas Bruce,16831,missouri,2014
John C. Hagerty,16830,missouri,2014
Billy Long,2893,missouri,2014
Martin Lindstedt,11712,missouri,2014
Adrian Smith,3009,nebraska,2014
Roger Mark Sullivan,4204,nebraska,2014
Erin Bilbray-Kohn,4307,nevada,2014
David Scott Goossen,4313,nevada,2014
Joseph J. Heck,2844,nevada,2014
Randy Kimmick,4317,nevada,2014
Steven St John,4324,nevada,2014
Leonard Lance,2879,new jersey,2014
Jim Gawron,4410,new jersey,2014
Janice L. Kovach,4417,new jersey,2014
Bill Pascrell Jr.,2943,new jersey,2014
Dierdre Paul,4432,new jersey,2014
Nestor Montilla,4426,new jersey,2014
Barbara Jo Mullis,3962,south carolina,2014
Jeff Duncan,2793,south carolina,2014
Adam Kinzinger,2875,illinois,2014
Randall Wayne Olsen,3480,illinois,2014
,,rhode island,2014
Jim Langevin,2880,rhode island,2014
Rhue Reis,3949,rhode island,2014
Cormick Brendan Lynch,3947,rhode island,2014
David N. Cicilline,2759,rhode island,2014
Peter J. Visclosky,3030,indiana,2014
Mark Leyva,3381,indiana,2014
Donna Dunn,3368,indiana,2014
Paul Deakin,17152,tennessee,2014
Bob Ries,4098,tennessee,2014
Jim Cooper,2560,tennessee,2014
Lou Barletta,2718,pennsylvania,2014
Andrew J. Ostrowski,3609,pennsylvania,2014
Andrew Horning,1181,indiana,2014
Larry D. Bucshon,2741,indiana,2014
Tom Spangler,3400,indiana,2014
Mike A. Beilstein,12590,oregon,2014
David Chester,17059,oregon,2014
Arthur Robinson,3913,oregon,2014
Peter A. DeFazio,2781,oregon,2014
Michael D. Salyer,5638,tennessee,2014
Buddy Ray,4188,oklahoma,2014
Al McAffrey,4185,oklahoma,2014
Tom Boggs,4173,oklahoma,2014
Robert Murphy,4186,oklahoma,2014
Steve Russell,4191,oklahoma,2014
Robert D. Franklin,17122,tennessee,2014
Phil Roe,2969,tennessee,2014
Scott Kudialis,17121,tennessee,2014
Robert N. Smith,5641,tennessee,2014
Elisabeth Jensen,4345,kentucky,2014
Andy Barr,3098,kentucky,2014
Alcee Hastings,2842,florida,2014
Jay Bonner,8003,florida,2014
Cedric Richmond,2966,louisiana,2014
Gary Landrieu,6073,louisiana,2014
David Brooks,16615,louisiana,2014
Samuel Davenport,16614,louisiana,2014
Paul Dietzel,8506,louisiana,2014
Richard Lieberman,8530,louisiana,2014
Craig McCulloch,8531,louisiana,2014
Robert Bell,16641,louisiana,2014
Peter Williams,12923,louisiana,2014
Norman Clark,16640,louisiana,2014
Charles Trey Thomas,8532,louisiana,2014
Dan Claitor,8527,louisiana,2014
Lenar L. Whitney,8533,louisiana,2014
Rufus Holt Craig Jr.,6067,louisiana,2014
C.A. Dutch Ruppersberger,2982,maryland,2014
David M. Banach,4262,maryland,2014
Ian Schlakman,4285,maryland,2014
Tom Rice,3126,south carolina,2014
John Sarbanes,2987,maryland,2014
Charles A. Long,4279,maryland,2014
Gloria Bromell-Tinubu,3954,south carolina,2014
Scott Wharton,3659,ohio,2014
Steve Stivers,3014,ohio,2014
Robert M. Hart,3637,ohio,2014
David Arthur Tibbs,3655,ohio,2014
Patrick J. Tiberi,3021,ohio,2014
Tom Poetter,3649,ohio,2014
James J. Condit,3625,ohio,2014
John A. Boehner,2731,ohio,2014
Dennis Lambert,3643,ohio,2014
Jennifer D. Garrison,3633,ohio,2014
Bill Johnson,2862,ohio,2014
Richard Hudson,3106,north carolina,2014
Antonio Blue,3495,north carolina,2014
Louis Harmati,16962,north carolina,2014
Jonathan Barfield,3492,north carolina,2014
John Wesley Casteen,3498,north carolina,2014
James P. McGovern,2911,massachusetts,2014
Roseann Ehrhard Wofford,4337,massachusetts,2014
Niki Tsongas,3025,massachusetts,2014
Paul Wright,3539,north carolina,2014
David E. Price,2957,north carolina,2014
Clayton Holmes Aiken,3490,north carolina,2014
Robert Montigel,3324,georgia,2014
Tom Price,2958,georgia,2014
Renee L. Ellmers,2797,north carolina,2014
Austin Scott,2995,georgia,2014
Ronald L. Cain,13489,georgia,2014
Doug Collins,3088,georgia,2014
David Vogel,3337,georgia,2014
Michael Capuano,2749,massachusetts,2014
Harley G. Mikkelson,6115,michigan,2014
Candice S. Miller,2922,michigan,2014
Chuck Stadler,3243,michigan,2014
Debbie Dingell,3219,michigan,2014
Terry Bowman,3210,michigan,2014
Gary Walkowicz,10969,michigan,2014
Bhagwan Dashairya,4857,michigan,2014
John Conyers Jr.,2770,michigan,2014
Jeffrey A. Gorman,3224,michigan,2014
Chris Sharer,4901,michigan,2014
Sam Johnson,10992,michigan,2014
John Kline,2876,minnesota,2014
Mike Obermueller,3418,minnesota,2014
Paula M. Overby,3419,minnesota,2014
Kathy Castor,2754,florida,2014
Keith Ellison,2796,minnesota,2014
Doug Daggett,3410,minnesota,2014
Lee Bauer,3406,minnesota,2014
Collin Peterson,2949,minnesota,2014
Torrey N. Westrom,3428,minnesota,2014
Ron E. Dickey,4457,mississippi,2014
Alan Nunnelee,2938,mississippi,2014
Danny Bedwell,4452,mississippi,2014
Lajena Walley,4472,mississippi,2014
Gregg Harper,2839,mississippi,2014
Roger Gerrard,4459,mississippi,2014
Douglas MacArthur Magee,4463,mississippi,2014
Barbara Dale Washer,4473,mississippi,2014
Vicky Hartzler,2841,missouri,2014
Nate Irvin,3263,missouri,2014
Herschel L. Young,3286,missouri,2014
Greg Cowan,4922,missouri,2014
Ruben Gallego,3883,arizona,2014
Jose L. Penalosa,16140,arizona,2014
Gary Dunn,16139,arizona,2014
Samuel Esquivel,16137,arizona,2014
Joe Cobb,3882,arizona,2014
Rebecca S. Dewitt,5496,arizona,2014
Gustavo Ortega,16138,arizona,2014
Antonio C. Amador,3691,california,2014
Jerry McNerney,2917,california,2014
Zoe Lofgren,2892,california,2014
Robert Murray,3796,california,2014
Steve Stokes,3826,california,2014
Adam B. Schiff,2990,california,2014
Peter O. Anderson,3693,california,2014
Edward R. Royce,2980,california,2014
Lucille Roybal-Allard,2979,california,2014
David John Sanchez,3816,california,2014
Mark Greenberg,3432,connecticut,2014
Elizabeth H. Esty,3082,connecticut,2014
John Pistone,5118,connecticut,2014
Corrine Brown,2739,florida,2014
Gloreatha Smith,3198,florida,2014
Debbie Wasserman Schultz,3034,florida,2014
"Joseph ""Joe"" Kaufman",3164,florida,2014
Larry A. Wilske,3847,california,2014
Susan A. Davis,2780,california,2014
Juan Vargas,3080,california,2014
Stephen Meade,3788,california,2014
Adam Nick,3799,california,2014
Loretta Sanchez,2986,california,2014
Steve Adams,3685,california,2014
Mark Takano,3078,california,2014
Raúl Grijalva,2833,arizona,2014
Lee Thompson,16121,arizona,2014
Sophie E. Pastore,16372,connecticut,2014
Jim Himes,2848,connecticut,2014
Dan Debicella,3431,connecticut,2014
Stephen A. Miller,16373,connecticut,2014
Federico A. Sanchez,16122,arizona,2014
Gabriela Saucedo Mercer,3895,arizona,2014
Anna G. Eshoo,2799,california,2014
Richard B. Fox,3735,california,2014
Hugh Bussell,3705,california,2014
Eric Swalwell,3072,california,2014
Tue Phan,3805,california,2014
Mark DeSaulnier,3727,california,2014
Michael Eggman,3731,california,2014
Jeff Denham,2784,california,2014
Andrew M. Tobin,3896,arizona,2014
Ann Kirkpatrick,3063,arizona,2014
Rodney P. Frelinghuysen,2813,new jersey,2014
Mark Dunec,4405,new jersey,2014
Terri A. Sewell,3001,alabama,2014
Mark Bray,3919,alabama,2014
Mo Brooks,2737,alabama,2014
Jackie Walorski,3095,indiana,2014
Jeff Petermann,3392,indiana,2014
Joe Bock,3359,indiana,2014
Mark Lester,7994,alabama,2014
Gary Palmer,3935,alabama,2014
Matt Salmon,3058,arizona,2014
James Woods,3904,arizona,2014
Dakin Sundeen,3830,california,2014
Barbara Lee,2886,california,2014
Raúl R. Labrador,2877,idaho,2014
Shirley Gene Ringo,3300,idaho,2014
Johnny Martin Tacherra,3831,california,2014
Trent Franks,2812,arizona,2014
Stephen M. Dolgos,5497,arizona,2014
Jim Costa,2771,california,2014
Sam Farr,2802,california,2014
Ronald Kabat,3766,california,2014
Devin Nunes,2937,california,2014
Reed C. McCandless,3299,idaho,2014
André Carson,2751,indiana,2014
Catherine Ping,3393,indiana,2014
Suzanna Aguilera-Marrero,3687,california,2014
Stephen Knight,3773,california,2014
Anthony Strickland,3827,california,2014
John Shimkus,3003,illinois,2014
Eric Thorsland,3483,illinois,2014
Raul Ruiz,3077,california,2014
Chris Mayo,3385,indiana,2014
Danny K. Davis,2779,illinois,2014
Robert Bumpers,3460,illinois,2014
Donald G.W. Ytterberg,3871,colorado,2014
Ed Perlmutter,2947,colorado,2014
Brian Nestande,3798,california,2014
R. Adam King,3770,california,2014
Karen Bass,2721,california,2014
Tim Sheridan,3819,california,2014
Ken Calvert,2744,california,2014
Maxine Waters,3035,california,2014
John Randolph Wood,3848,california,2014
Janice Hahn,3051,california,2014
Grant Doherty,3855,colorado,2014
Victor Scott Meyers,3863,colorado,2014
Jess Loban,3861,colorado,2014
Ken Buck,1280,colorado,2014
Dan Logue,3783,california,2014
John Garamendi,2815,california,2014
Dale Mensing,3790,california,2014
Adam Shbeita,7996,california,2014
Jared Huffman,3069,california,2014
Doug LaMalfa,3068,california,2014
Paul Gosar,2824,arizona,2014
Chris Rike,16127,arizona,2014
Mikel Weisser,3901,arizona,2014
William Bronson,4721,florida,2014
Thomas J. Rooney,2975,florida,2014
Todd Rokita,2974,indiana,2014
John Dale,3364,indiana,2014
Heidi Hall,3751,california,2014
David B. Falstad,16418,florida,2014
Michael P. McKenna,3178,florida,2014
Daniel Webster,3037,florida,2014
Carlos Curbelo,3150,florida,2014
Leon Ray,16415,florida,2014
Carol Platt,3188,florida,2014
Marko Milakovich,3179,florida,2014
Alan Grayson,3062,florida,2014
Joe Garcia,3087,florida,2014
Ileana Ros-Lehtinen,2976,florida,2014
Lynn A. Westmoreland,3039,georgia,2014
John Lewis,2888,georgia,2014
Al D. Krulick,3169,florida,2014
Wesley Ryan Neuman,7998,florida,2014
John L. Mica,2920,florida,2014
Carl DeMaio,3725,california,2014
Scott Peters,3081,california,2014
Thomas D. Wight,3338,georgia,2014
Rob Woodall,3046,georgia,2014
Bill Fawell,8824,illinois,2014
Robert Schilling,3481,illinois,2014
Cheri Bustos,3094,illinois,2014
Kerry L. Bentivolio,3102,michigan,2014
John J. Tatar,4907,michigan,2014
David A. Trott,3244,michigan,2014
Bobby McKenzie,3233,michigan,2014
Kristi Noem,2934,south dakota,2014
Corinna Balderramos Robinson,3966,south dakota,2014
David Else,12623,utah,2014
Ben J. Mates,4122,utah,2014
Stephen P. Tryon,4132,utah,2014
Jason Chaffetz,2756,utah,2014
Zack Adam Strong,4131,utah,2014
Brian Wonnacott,4135,utah,2014
Alex Sink,3197,florida,2014
Bradley Byrne,3142,alabama,2013
Burton R. LeFlore,3930,alabama,2013
James O. Hall,15466,massachusetts,2013
James V. Aulenti,17421,massachusetts,2013
,,massachusetts,2013
Katherine M. Clark,3141,massachusetts,2013
Frank John Addivinola,5901,massachusetts,2013
Vance M. McAllister,3140,louisiana,2013
Neil Riser,17431,louisiana,2013
Robert A. Johnson,17434,louisiana,2013
Marcus Hunter,17433,louisiana,2013
Eliot S. Barron,10864,louisiana,2013
Samir B. A. Zaitoon,17438,louisiana,2013
Peter Williams,12923,louisiana,2013
Weldon Russell,17436,louisiana,2013
John C. Morris,17435,louisiana,2013
Clyde C. Holloway,8007,louisiana,2013
Henry Herford,17432,louisiana,2013
Thomas L. Gibbs,16634,louisiana,2013
Jamie Mayo,10861,louisiana,2013
Phillip Weatherly,17437,louisiana,2013
Robert W. George,17423,missouri,2013
Doug Enyart,3255,missouri,2013
Steve Hodges,17422,missouri,2013
Jason Smith,3139,missouri,2013
Wayne L. Byington,17425,missouri,2013
Theodis Brown,11711,missouri,2013
Bill Slantz,3275,missouri,2013
Thomas Brown,17424,missouri,2013
Eugene R. Platt,11324,south carolina,2013
Elizabeth Colbert Busch,10062,south carolina,2013
Mark Sanford,62,south carolina,2013
,,south carolina,2013
Paul McKinley,17426,illinois,2013
Curtiss Llong Bey,17428,illinois,2013
Marcus Lewis,5174,illinois,2013
Elizabeth Diane Pahlke,17427,illinois,2013
Robin Kelly,3138,illinois,2013
LeAlan M. Jones,11154,illinois,2013
Steve Piekarczyk,17429,illinois,2013
Jeff Landry,6074,louisiana,2012
Charles W. Boustany Jr.,2733,louisiana,2012
Kathy Polhemus,5473,colorado,2012
Patrick E. Provost,5474,colorado,2012
Mike Coffman,2765,colorado,2012
Joe Miklosi,5469,colorado,2012
Jim Himes,2848,connecticut,2012
Steve Obsitnik,5116,connecticut,2012
James E. Bryan,4723,florida,2012
Jeff Miller,2925,florida,2012
Calen Fretts,4745,florida,2012
William Cleave Drummond,4738,florida,2012
Ted Yoho,3083,florida,2012
Jacques Rene Gaillot,4746,florida,2012
Philip Dodds,4736,florida,2012
James R. Klauder,4769,florida,2012
Ander Crenshaw,2774,florida,2012
Gary L. Koniz,3166,florida,2012
W. Michael Trout,4828,florida,2012
Cesar Henao,4756,florida,2012
Ted Deutch,2787,florida,2012
Debbie Wasserman Schultz,3034,florida,2012
Karen Harrington,4752,florida,2012
Ilya Katz,4764,florida,2012
Lynn A. Westmoreland,3039,georgia,2012
"Henry ""Hank"" Johnson Jr.",2864,georgia,2012
J. Chris Vaughn,5010,georgia,2012
John Lewis,2888,georgia,2012
Howard Stopeck,5008,georgia,2012
Jeff Kazanow,4990,georgia,2012
Tom Price,2958,georgia,2012
Austin Scott,2995,georgia,2012
Paul C. Broun,2738,georgia,2012
Jimmy R. Farris,4966,idaho,2012
Rob Oates,4969,idaho,2012
Marvin Richardson,4970,idaho,2012
Raúl R. Labrador,2877,idaho,2012
Richard L. Grabowski,5164,illinois,2012
Laura Anderson,16498,illinois,2012
Daniel Lipinski,2889,illinois,2012
Dan Schmitt,5192,illinois,2012
Mike Quigley,2959,illinois,2012
Nancy L. Wade,3485,illinois,2012
Jackie Walorski,3095,indiana,2012
Brendan Mullen,5050,indiana,2012
Joseph Wayne Ruiz,5057,indiana,2012
Kenneth R. Lunce,16549,indiana,2012
Carlos May,5044,indiana,2012
André Carson,2751,indiana,2012
Tom Latham,2884,iowa,2012
Scott G. Batcher,5135,iowa,2012
Leonard L. Boswell,5136,iowa,2012
David Rosenfeld,5144,iowa,2012
,,iowa,2012
Kevin Yoder,3048,kansas,2012
Joel Balam,5478,kansas,2012
Mike Pompeo,2955,kansas,2012
Robert Leon Tillman,5485,kansas,2012
Thomas Jefferson,5483,kansas,2012
Rodney M. Alexander,6062,louisiana,2012
Ron R. Ceasar,6066,louisiana,2012
Clay Steven Grant,6070,louisiana,2012
Nancy Camp Jacobs,5832,maryland,2012
Leo Wayne Dymowski,5823,maryland,2012
C.A. Dutch Ruppersberger,2982,maryland,2012
Ray Bly,4263,maryland,2012
,,maryland,2012
Steny Hoyer,2852,maryland,2012
Bob Shipley Auerbach,5812,maryland,2012
Anthony J. O'Donnell,5844,maryland,2012
Arvin Vohra,4293,maryland,2012
Joseph Kennedy III,3099,massachusetts,2012
Sean Bielat,5902,massachusetts,2012
,,massachusetts,2012
David Rosa,5913,massachusetts,2012
Karla Romero,5912,massachusetts,2012
Michael Capuano,2749,massachusetts,2012
Dan Benishek,2723,michigan,2012
Ellis Boal,4846,michigan,2012
Gary McDowell,4889,michigan,2012
Emily Salvette,4897,michigan,2012
Greg Creswell,4854,michigan,2012
Daniel T. Kildee,3101,michigan,2012
Jim Slezak,4902,michigan,2012
David Davenport,4858,michigan,2012
Don Volaric,4911,michigan,2012
Jim Fulner,4865,michigan,2012
Lester Townsend,4910,michigan,2012
Sander M. Levin,2887,michigan,2012
Julia A. Williams,4915,michigan,2012
Allen J. Quist,5093,minnesota,2012
Tim Walz,3033,minnesota,2012
,,minnesota,2012
William R. Adkins,5939,kentucky,2012
Thomas Massie,3056,kentucky,2012
Keith Ellison,2796,minnesota,2012
Chris Fields,5079,minnesota,2012
Gregg Harper,2839,mississippi,2012
John Luke Pannell,6055,mississippi,2012
Steven Palazzo,2941,mississippi,2012
Ronand P. Williams,6059,mississippi,2012
Robert W. Claunch,6050,mississippi,2012
Matt Moore,4464,mississippi,2012
Steven Wilson,4950,missouri,2012
Eric C. Mayer,4937,missouri,2012
Blaine Luetkemeyer,2896,missouri,2012
Jo Ann Emerson,4923,missouri,2012
Rick Vandeven,3281,missouri,2012
Jack Rushin,4944,missouri,2012
Mark E. Amodei,3052,nevada,2012
Samuel A. Koepnick,5885,nevada,2012
Michael L. Haines,5879,nevada,2012
Russell Best,4306,nevada,2012
Frank A. LoBiondo,2890,new jersey,2012
David W. Bowen,5998,new jersey,2012
Cassandra Shober,6034,new jersey,2012
John Ordille,6030,new jersey,2012
Frank Faralli,6009,new jersey,2012
Charles Lukens,6024,new jersey,2012
Christopher H. Smith,3010,new jersey,2012
Brian P. Froelich,6014,new jersey,2012
Leonard P. Marshall,6026,new jersey,2012
Frank Pallone Jr.,2942,new jersey,2012
Anna C. Little,701,new jersey,2012
Len T. Flynn,6011,new jersey,2012
Karen Anne Zaletel,6045,new jersey,2012
Mac Dara Lyden,6025,new jersey,2012
Herbert L. Tarbous,6039,new jersey,2012
Upendra J. Chivukula,4398,new jersey,2012
Patrick McKnight,6028,new jersey,2012
Leonard Lance,2879,new jersey,2012
Dennis Arthur Breen,5999,new jersey,2012
Eric A. Beck,5994,new jersey,2012
Jack Freudenheim,4409,new jersey,2012
Kenneth J. Cody,4401,new jersey,2012
Rush Holt,2850,new jersey,2012
Hakeem Jeffries,3115,new york,2012
Alan Bellone,3544,new york,2012
Colin M. Beavan,5266,new york,2012
,,new york,2012
Frank Della Valle,5277,new york,2012
José E. Serrano,2999,new york,2012
Nita Lowey,2894,new york,2012
Joseph Carvin,5273,new york,2012
Francis E. Morganthaler,5303,new york,2012
G.K. Butterfield,2743,north carolina,2012
Peter DiLauro,5218,north carolina,2012
Darryl Holloman,5226,north carolina,2012
Timothy Bruce D'Annunzio,4531,north carolina,2012
David E. Price,2957,north carolina,2012
Richard Hudson,3106,north carolina,2012
Lawrence Webb Kissell,5234,north carolina,2012
Antonio Blue,3495,north carolina,2012
,,north carolina,2012
Robert Pittenger,3107,north carolina,2012
Jennifer Roberts,5250,north carolina,2012
Curtis Campbell,5216,north carolina,2012
George Holding,3109,north carolina,2012
Charles J. Malone,5236,north carolina,2012
Steve Chabot,2755,ohio,2012
Jeff Sinnard,5399,ohio,2012
James A. Berns,5365,ohio,2012
Rich Stevenson,5403,ohio,2012
Brad Wenstrup,3118,ohio,2012
William R. Smith,3654,ohio,2012
Marcia L. Fudge,2814,ohio,2012
Tim Ryan,2984,ohio,2012
Marisha Agana,5363,ohio,2012
David P. Joyce,3120,ohio,2012
Dale Virgil Blanchard,5366,ohio,2012
David Macko,3646,ohio,2012
Elaine R. Mastromatteo,5390,ohio,2012
Aaron J. Zurbrugg,17022,ohio,2012
Steven Winfield,17021,ohio,2012
Erick Donald Robinson,17020,ohio,2012
John Olson,5726,oklahoma,2012
Craig Allen,5716,oklahoma,2012
Jim Bridenstine,3121,oklahoma,2012
Earl Blumenauer,2730,oregon,2012
Woodrow Broadnax,5528,oregon,2012
Michael Andrew Cline,5529,oregon,2012
Ronald Green,5533,oregon,2012
,,oregon,2012
Charles W. Dent,2785,pennsylvania,2012
Richard David Daugherty,5330,pennsylvania,2012
Rich Cowan,5759,washington,2012
Cathy McMorris Rodgers,2916,washington,2012
Mary Baechler,5751,washington,2012
Doc Hastings,2843,washington,2012
Jaime Herrera Beutler,2846,washington,2012
Chuck Fleischmann,2806,tennessee,2012
John Wieder,4073,texas,2012
Vanessa Edwards Foster,17212,texas,2012
Steve Mueller,17211,texas,2012
Al Green,2829,texas,2012
